position COMBINED_rate(cM/Mb) Genetic_Map(cM)
19909228 0.007353 44.998514
19909364 0.0007666 44.998515
19911973 0.001311 44.998517
19915025 0 44.998521
19915288 0.001119 44.998521
19918863 0.001175 44.998525
19922266 0.00127 44.998529
19925415 0 44.998533
19925646 0 44.998533
19925998 0.001883 44.998533
19926529 0.001116 44.998534
19933699 0 44.998542
19933817 0.004926 44.998542
19934223 3.273 44.998544
19934366 0 44.999012
19934616 0.000985 44.999012
19939692 0 44.999017
19939814 0.0008826 44.999017
19942080 0 44.999019
19942456 0.001261 44.999019
19943249 0.001059 44.99902
19945137 0 44.999022
19945281 0.0008551 44.999022
19958145 0.001111 44.999033
19959945 0 44.999035
19960497 0.0008618 44.999035
19963978 0 44.999038
19964018 0.001356 44.999038
19966231 0.01181 44.999041
19966485 0.02378 44.999044
19967410 0.02335 44.999066
19968609 0.06881 44.999094
19969045 0.101 44.999124
19973450 0.1034 44.999569
19973508 0.102 44.999575
19975635 0.1111 44.999792
19975851 0.1247 44.999816
19978771 0.1222 45.00018
19985188 1.023 45.000964
19987965 1.025 45.003805
19988330 1.021 45.004179
19988656 0.07764 45.004512
19991889 0.1087 45.004763
19991935 0.1569 45.004768
19996855 0.09053 45.00554
20000412 0.09452 45.005862
20000941 0.09951 45.005912
20003795 0.1072 45.006196
20004970 0.1349 45.006322
20011086 0.1088 45.007147
20011233 0.09418 45.007163
20012316 0.03506 45.007265
20012858 0.01422 45.007284
20013280 0.008576 45.00729
20013863 0.0125 45.007295
20014023 0 45.007297
20014143 0.006373 45.007297
20017909 0.005391 45.007321
20018651 0.0075 45.007325
20019051 0.005797 45.007328
20020776 0.005929 45.007338
20021282 0.006027 45.007341
20023439 0.0119 45.007354
20023523 0.005794 45.007355
20024386 0.006035 45.00736
20029357 0.005495 45.00739
20030085 0.005833 45.007394
20034028 0.005727 45.007417
20037695 0.01408 45.007438
20037766 0.005774 45.007439
20040710 0.005501 45.007456
20042528 0.006215 45.007466
20043976 0.02 45.007475
20044376 0.1136 45.007483
20044649 0.5061 45.007514
20047044 0.5464 45.008726
20048746 0.2526 45.009656
20049138 0.01029 45.009755
20050304 0.00998 45.009767
20050805 0.01515 45.009772
20050871 0.007598 45.009773
20052582 0.007968 45.009786
20053586 0.007692 45.009794
20053976 0.00905 45.009797
20054639 0.007467 45.009803
20056380 0.007407 45.009816
20056515 0.007246 45.009817
20056653 0.008209 45.009818
20057993 0.007829 45.009829
20060292 0.09316 45.009847
20061462 0.0702 45.009956
20062274 0.06087 45.010013
20062389 0.05746 45.01002
20063381 0.1944 45.010077
20063453 0.1852 45.010091
20063534 0.441 45.010106
20064187 0.3481 45.010394
20065201 0.3488 45.010747
20066084 0.2278 45.011055
20066422 0.002812 45.011132
20070689 0.002736 45.011144
20071420 0.003979 45.011146
20072174 0.002205 45.011149
20073081 0.002448 45.011151
20073898 0.05882 45.011153
20073915 0.0025 45.011154
20074715 0.003138 45.011156
20075671 0.002504 45.011159
20076869 0.002619 45.011162
20079160 0.1576 45.011168
20080378 0.148 45.01136
20082114 0.142 45.011617
20083332 0.1376 45.01179
20084611 0.1373 45.011966
20085230 0.1382 45.012051
20088493 0.1337 45.012502
20088680 0.1382 45.012527
20089201 0.1398 45.012599
20089294 0.137 45.012612
20091360 0.1363 45.012895
20092827 0.1384 45.013095
20093116 0.1363 45.013135
20094246 0.1354 45.013289
20094704 0.1444 45.013351
20095064 0.148 45.013403
20095645 0.1796 45.013489
20096096 2.562 45.01357
20096468 0.6644 45.014523
20097502 0.3174 45.01521
20098003 0.2399 45.015369
20098299 0.1871 45.01544
20098438 0.1574 45.015466
20098851 0.1487 45.015531
20101562 0.23 45.015934
20109033 0.2264 45.017652
20109245 0.4566 45.0177
20110489 0.08753 45.018268
20111243 0.07759 45.018334
20112287 0.07378 45.018415
20113778 0.06114 45.018525
20115528 0.05766 45.018632
20116586 0.05806 45.018693
20117051 0.05705 45.01872
20118348 0.05882 45.018794
20118722 0.757 45.018816
20119722 0.5156 45.019573
20119786 0.2 45.019606
20119796 0.0568 45.019608
20120782 0.0616 45.019664
20121269 0.1043 45.019694
20123235 0.7359 45.019899
20123750 0.1802 45.020278
20124405 0.05992 45.020396
20125857 0.04965 45.020483
20126280 0.04221 45.020504
20126588 0.03399 45.020517
20127647 0.0298 45.020553
20130902 0.02957 45.02065
20134960 0.03007 45.02077
20135858 0.02975 45.020797
20140160 0.02381 45.020925
20140202 0.03093 45.020926
20140978 0.03141 45.02095
20141360 0.03181 45.020962
20141863 0.03146 45.020978
20145042 0.05177 45.021078
20145409 0.0627 45.021097
20146031 0.03153 45.021136
20155197 0.03147 45.021425
20159646 0.03235 45.021565
20160759 0.0339 45.021601
20160877 0.03359 45.021605
20163318 0.03152 45.021687
20166364 0.03128 45.021783
20168506 0.03053 45.02185
20169685 0.03235 45.021886
20170025 0.03079 45.021897
20173370 0.03057 45.022
20173828 0.03112 45.022014
20174824 0.03144 45.022045
20175651 0.03024 45.022071
20176147 0.03054 45.022086
20179913 0.03038 45.022201
20181987 0.09091 45.022264
20181998 0.03501 45.022265
20182455 0.03938 45.022281
20183039 0.05238 45.022304
20183249 0.06138 45.022315
20184976 0.06897 45.022421
20185179 0.07507 45.022435
20191933 0.02031 45.022942
20194149 0.01562 45.022987
20194213 0.01757 45.022988
20197287 0.01595 45.023042
20197726 0.01762 45.023049
20199939 0.01623 45.023088
20200247 0.02 45.023093
20200447 0.01624 45.023097
20200878 0.01818 45.023104
20201043 0.01732 45.023107
20203756 0.01587 45.023154
20203882 0.0173 45.023156
20204460 0.01717 45.023166
20204926 0.01789 45.023174
20205876 0.01681 45.023191
20206352 0.01736 45.023199
20210904 0.01913 45.023278
20212002 0.0207 45.023299
20213838 0.02439 45.023337
20214371 0.02331 45.02335
20215186 0.03351 45.023369
20215574 0.04304 45.023382
20216364 0.0602 45.023416
20216663 0.06048 45.023434
20217837 0.08511 45.023505
20218213 0.2088 45.023537
20223705 0.8131 45.024684
20224716 0.005274 45.025506
20226233 1.373 45.025514
20226761 0.025 45.026239
20226841 0 45.026241
20227139 0 45.026241
20227880 0 45.026241
20228140 0.00277 45.026241
20228501 0.00058 45.026242
20230225 0 45.026243
20230976 0.0005189 45.026243
20232903 0.001089 45.026244
20233821 0 45.026245
20234165 0.0006203 45.026245
20235777 0.0005334 45.026246
20241401 0 45.026249
20241486 0.0005634 45.026249
20245036 0 45.026251
20245095 0 45.026251
20246705 0.0006042 45.026251
20248360 0.0006365 45.026252
20254644 0 45.026256
20255030 0.0003873 45.026256
20257612 0.0005485 45.026257
20259435 0.003086 45.026258
20259759 0 45.026259
20259896 0 45.026259
20260216 0 45.026259
20260303 0.0006954 45.026259
20261741 0 45.02626
20261938 0.0005886 45.02626
20263637 0 45.026261
20264379 0.0005219 45.026261
20268211 0.001083 45.026263
20269134 0 45.026264
20270623 0.001695 45.026264
20271213 0 45.026265
20271539 0.0005469 45.026265
20277024 0 45.026268
20277223 0 45.026268
20277237 0.0009843 45.026268
20278253 0 45.026269
20278589 0.0003848 45.026269
20281188 0.00189 45.02627
20281717 0.04587 45.026271
20281935 0.1711 45.026281
20282420 0.1721 45.026364
20284715 0.8425 45.026759
20284861 1.354 45.026882
20285268 0.001851 45.027433
20291210 0.01297 45.027444
20291904 0.0302 45.027453
20292831 0.1718 45.027481
20293320 0.1165 45.027565
20293732 0.1964 45.027613
20293788 0.3261 45.027624
20294711 0.04412 45.027925
20294847 0.005619 45.027931
20301076 0.007874 45.027966
20301203 0.00538 45.027967
20302504 0.006039 45.027974
20303332 0.008403 45.027979
20303570 0.004995 45.027981
20304571 0.00885 45.027986
20304797 0.004932 45.027988
20305608 0.005425 45.027992
20306161 0.008097 45.027995
20306408 0.004505 45.027997
20306630 0.007332 45.027998
20310858 2.118 45.028029
20311179 0.4795 45.028709
20311252 0.01906 45.028744
20312039 0.01085 45.028759
20312592 0.01579 45.028765
20312782 0.01064 45.028768
20313252 0.01257 45.028773
20313809 0.01137 45.02878
20315480 0.01259 45.028799
20316195 0.01146 45.028808
20317504 0.0137 45.028823
20318015 0.01408 45.02883
20318157 0.01261 45.028832
20341635 0.02334 45.029128
20361771 0.02339 45.029598
20384812 0.0235 45.030137
20387706 0.02398 45.030205
20389082 0.02369 45.030238
20394232 0.02397 45.03036
20421646 0.02394 45.031017
20431085 0.02833 45.031243
20431685 0.02895 45.03126
20437212 0.2117 45.03142
20447655 0.304 45.033631
20475312 0.3395 45.042038
20529444 0.3601 45.060417
20535125 0.3641 45.062463
20535320 2.04 45.062534
20543289 1.795 45.078793
20553209 1.795 45.0966
20554267 0.5288 45.098499
20559645 0.528 45.101343
20580569 0.5278 45.11239
20610237 0.5565 45.12805
20611608 0.5573 45.128813
20613467 0.5578 45.129849
20613761 0.5575 45.130013
20619131 0.5619 45.133007
20622548 0.573 45.134927
20624405 0.6148 45.135991
20624675 0.6164 45.136157
20625629 0.6046 45.136745
20633684 0.6096 45.141615
20635984 0.5714 45.143017
20636019 0.5382 45.143037
20642451 0.6537 45.146499
20649908 0.3238 45.151374
20662253 0.3204 45.155371
20663492 0.3201 45.155768
20668290 0.1787 45.157304
20669527 0.0294 45.157525
20672384 0.008292 45.157609
20700723 0.02989 45.157844
20701894 0.02439 45.157879
20702099 0.02723 45.157884
20704009 0.03469 45.157936
20705335 0.04592 45.157982
20714677 0.04545 45.158411
20715205 0.04676 45.158435
20715761 0.04584 45.158461
20718946 0.04617 45.158607
20719704 0.04575 45.158642
20720010 0.04511 45.158656
20720675 0.04613 45.158686
20723927 0.04636 45.158836
20724833 0.04554 45.158878
20725338 0.04641 45.158901
20727234 0.04515 45.158989
20727677 0.04748 45.159009
20728372 0.04685 45.159042
20729055 0.04752 45.159074
20730570 0.04881 45.159146
20731492 0.05556 45.159191
20731546 0.05971 45.159194
20732735 0.05397 45.159265
20733050 0.0531 45.159282
20733389 0.0505 45.1593
20736518 0.04237 45.159458
20736636 0.05063 45.159463
20736715 0.05068 45.159467
20737011 0.05077 45.159482
20737464 0.05096 45.159505
20737621 0.06829 45.159513
20737826 0.1086 45.159527
20738701 0.8264 45.159622
20739398 1.853 45.160198
20739786 2.425 45.160917
20743214 0.5395 45.16923
20745216 0.5394 45.17031
20745978 0.2304 45.170721
20746833 0.1977 45.170918
20747273 0.1924 45.171005
20747798 0.1911 45.171106
20748949 0.209 45.171326
20749016 0.2003 45.17134
20749775 0.3413 45.171492
20749942 0.605 45.171549
20750823 0.3871 45.172082
20750885 0.2392 45.172106
20753652 0.25 45.172768
20753704 0.2396 45.172781
20753800 0.2394 45.172804
20756319 0.2392 45.173407
20758238 0.2361 45.173866
20758454 0.2396 45.173917
20762369 0.2004 45.174855
20763826 0.1625 45.175147
20765912 0.2143 45.175486
20765926 0.1584 45.175489
20767176 0.1585 45.175687
20770199 0.1596 45.176166
20770763 0.1582 45.176256
20771844 0.5105 45.176427
20772749 12.89 45.176889
20772821 15.14 45.177817
20774644 15.14 45.205418
20774826 11.64 45.208173
20777636 8.08 45.240871
20777824 7.193 45.24239
20779273 7.134 45.252813
20783176 1.988 45.280658
20783841 1.593 45.28198
20784411 0.9105 45.282888
20785495 0.7032 45.283875
20789286 0.6996 45.286541
20790431 0.6975 45.287342
20791522 0.6914 45.288103
20794484 0.6233 45.290151
20794930 0.6232 45.290429
20795490 0.6182 45.290778
20795765 0.6146 45.290948
20796232 0.604 45.291235
20796924 0.6023 45.291653
20803824 0.6014 45.295809
20804662 0.601 45.296313
20805271 0.6 45.296679
20805376 0.601 45.296742
20812065 14.68 45.300762
20812413 16.99 45.30587
20815787 7.534 45.363187
20815860 3.5 45.363737
20815926 1.353 45.363968
20816374 0.1858 45.364574
20827624 0.2 45.366664
20827834 0.208 45.366706
20827959 0.229 45.366732
20830051 0.5563 45.367211
20831482 0.7914 45.368007
20831784 0.6391 45.368246
20833535 1.048 45.369365
20833577 1.384 45.369409
20833942 1.494 45.369914
20834118 1.546 45.370177
20834554 1.496 45.370851
20835272 0.5917 45.371925
20835921 0.5031 45.372309
20837211 0.3584 45.372958
20838207 0.2582 45.373315
20839307 0.2541 45.373599
20842507 0.248 45.374412
20845930 0.2472 45.375261
20847831 1.381 45.375731
20848230 5.532 45.376282
20848433 7.293 45.377405
20848924 7.286 45.380986
20851113 1.593 45.396934
20851965 0.00316 45.398291
20852598 0.003257 45.398293
20852905 0.007299 45.398294
20853042 0.003478 45.398295
20854192 0.003802 45.398299
20854718 0.003678 45.398301
20857981 0.003378 45.398313
20858277 0.003625 45.398314
20862967 0.003454 45.398331
20864125 0.003623 45.398335
20867161 0.004274 45.398346
20868097 0.002928 45.39835
20868780 0.003679 45.398352
20873673 0 45.39837
20873748 0.003894 45.39837
20876573 0.003205 45.398381
20877197 0.005038 45.398383
20877594 0.003448 45.398385
20879044 0 45.39839
20879100 0.00385 45.39839
20880139 0 45.398394
20880247 0.005319 45.398394
20880623 0.003391 45.398396
20883867 0.00578 45.398407
20884386 0.004723 45.39841
20885233 0.003578 45.398414
20885792 0.009324 45.398416
20886650 0.03237 45.398424
20887206 0.0319 45.398442
20888021 0.03425 45.398468
20888167 0.06135 45.398473
20888330 0.05981 45.398483
20889166 0.07407 45.398533
20889193 0.06173 45.398535
20889274 0.06037 45.39854
20892388 0.06016 45.398728
20895546 0.06011 45.398918
20896827 0.1046 45.398995
20898051 0.1075 45.399123
20898237 0.1164 45.399143
20898426 0.04762 45.399165
20898510 0.04735 45.399169
20899756 0.0458 45.399228
20899887 0.039 45.399234
20900528 0 45.399259
20900543 0.06703 45.399259
20902184 0.075 45.399369
20902384 0.08046 45.399384
20902471 0.09079 45.399391
20905588 0.08992 45.399674
20907334 0.0912 45.399831
20907959 0.0896 45.399888
20908305 0.0935 45.399919
20908551 0.09713 45.399942
20910013 0.09375 45.400084
20910045 0.1157 45.400087
20910261 0.1124 45.400112
20911453 0.1231 45.400246
20911648 0.1322 45.40027
20912064 0.7346 45.400325
20912923 0.834 45.400956
20913170 0.9426 45.401162
20913762 0.8878 45.40172
20913860 0.873 45.401807
20913923 0.8245 45.401862
20914755 0.1938 45.402548
20916582 0.1951 45.402902
20916664 0.1667 45.402918
20916682 0.1693 45.402921
20919700 0.1739 45.403432
20919769 0.172 45.403444
20919955 0.1697 45.403476
20920497 0.1616 45.403568
20920596 0.1697 45.403584
20922876 0.2894 45.403971
20923726 0.4167 45.404217
20924146 0.4284 45.404392
20925257 0.4318 45.404868
20926093 0.4405 45.405229
20926177 0.4543 45.405266
20926527 0.4606 45.405425
20927213 0.4643 45.405741
20927549 0.4667 45.405897
20928149 0.5 45.406177
20928199 0.4833 45.406202
20928619 0.6146 45.406405
20931611 0.2293 45.408244
20933748 0.4005 45.408734
20934587 0.2102 45.40907
20935315 0.209 45.409223
20936047 0.2222 45.409376
20936083 0.2094 45.409384
20936446 0.1923 45.40946
20936472 0.2095 45.409465
20936768 0.2195 45.409527
20936809 0.2111 45.409536
20937240 0.2111 45.409627
20938344 9.589 45.40986
20939526 31.08 45.421194
20940244 16.94 45.443507
20941801 2.898 45.469882
20943013 2.449 45.473394
20944110 0.2393 45.476081
20944925 0.2407 45.476276
20945249 0.2329 45.476354
20945322 0.2457 45.476371
20945615 0.2414 45.476443
20946456 0.2381 45.476646
20948199 0.157 45.477061
20948422 0.104 45.477096
20948672 0.08197 45.477122
20948733 0.04924 45.477127
20948997 0.0325 45.47714
20949520 0.0303 45.477157
20949982 0.03056 45.477171
20951487 0.03237 45.477217
20952074 0.03867 45.477236
20952255 0.06714 45.477243
20952538 0.23 45.477262
20952638 0.6662 45.477285
20954043 0.1978 45.478221
20954225 0.1091 45.478257
20954445 0.0638 45.478281
20955119 0.06299 45.478324
20955373 0.05556 45.47834
20955607 0.06167 45.478353
20955834 0.05708 45.478367
20956307 0.05863 45.478394
20957535 0.05698 45.478466
20958237 0.05588 45.478506
20958756 0.0625 45.478535
20958820 0.05668 45.478539
20959067 0.05678 45.478553
20960335 0.06144 45.478625
20960986 0.05907 45.478665
20961223 0.1929 45.478679
20961700 0.4 45.478771
20961795 0.4001 45.478809
20963552 0.05933 45.479512
20964361 0.2639 45.47956
20965854 0.2647 45.479954
20967014 0.2635 45.480261
20967181 0.06042 45.480305
20969018 0.05914 45.480416
20969762 0.05556 45.48046
20970104 0.05846 45.480479
20970583 0.0583 45.480507
20972830 0.1581 45.480638
20973159 0.3345 45.48069
20975431 0.05629 45.48145
20976408 0.054 45.481505
20976871 0.05433 45.48153
20977368 0.05431 45.481557
20982082 0.05422 45.481813
20982414 0.0541 45.481831
20988089 0.05351 45.482138
20988687 0.05534 45.48217
20990259 0.2889 45.482257
20992658 0.4925 45.48295
20992725 0.5873 45.482983
20992851 1 45.483057
20993315 0.9906 45.483521
20993955 0.8734 45.484155
20994271 0.4359 45.484431
20994310 0.2788 45.484448
20994701 0.1609 45.484557
20995049 0.1355 45.484613
20995263 0.129 45.484642
20995325 0.1331 45.48465
20998151 0.3695 45.485026
20998400 0.5364 45.485118
20999390 0.3789 45.485649
20999646 0.2893 45.485746
20999767 0.4655 45.485781
21000463 0.6415 45.486105
21001138 0.1376 45.486538
21001356 0.1181 45.486568
21001771 0.1235 45.486617
21002832 0.09903 45.486748
21003761 0.06707 45.48684
21004581 0.05104 45.486895
21005012 0.03901 45.486917
21005499 0.03433 45.486936
21005732 0.0303 45.486944
21005897 0.03846 45.486949
21005975 0.0282 45.486952
21006507 0.02757 45.486967
21007051 0.03333 45.486982
21007111 0.03061 45.486984
21007307 0.02804 45.48699
21007521 0.02857 45.486996
21007556 0.02857 45.486997
21007661 0.1 45.487
21007671 0.05882 45.487001
21007790 0.05714 45.487008
21007860 0.5806 45.487012
21007891 1.329 45.48703
21008198 0.6792 45.487438
21008597 0.3859 45.487709
21009535 0.2236 45.488071
21009942 0.02886 45.488162
21010843 0.03906 45.488188
21010971 0.03989 45.488193
21011322 0.4578 45.488207
21012709 0.2308 45.488842
21012722 0.07645 45.488845
21013049 6.961 45.48887
21013277 6.643 45.490457
21013484 0.1525 45.491832
21013543 0.01433 45.491841
21014171 0.02299 45.49185
21014258 0.01422 45.491852
21014469 0 45.491855
21014505 0.01476 45.491855
21015521 0.0173 45.49187
21016099 0.02174 45.49188
21016191 0.02696 45.491882
21016599 0.02857 45.491893
21016739 0.02862 45.491897
21017298 0.4805 45.491913
21018890 0.4769 45.492678
21018955 0.4648 45.492709
21019097 0.4144 45.492775
21019389 0.0427 45.492896
21019834 0.02083 45.492915
21019978 0.0101 45.492918
21020176 0 45.49292
21020228 0.004785 45.49292
21020437 0.005618 45.492921
21020615 0.006711 45.492922
21020764 0.002242 45.492923
21021210 0.01031 45.492924
21021307 0.003828 45.492925
21022352 0.004301 45.492929
21023282 0 45.492933
21023324 0.004739 45.492933
21023746 0 45.492935
21023913 0.005263 45.492935
21024103 0.003831 45.492936
21024364 0.006329 45.492937
21024522 0 45.492938
21024573 0.003745 45.492938
21025641 0.004438 45.492942
21026317 0.004815 45.492945
21027563 0.005102 45.492951
21028347 0.006683 45.492955
21030442 0.7366 45.492969
21030814 0.008547 45.493243
21030931 0 45.493244
21030949 0.008407 45.493244
21033090 0.1161 45.493262
21034304 0.1163 45.493403
21035379 0.1111 45.493528
21035478 0.01456 45.493539
21036096 0 45.493548
21036111 0 45.493548
21036151 0.01634 45.493548
21037375 0.08215 45.493568
21045385 0.1556 45.494226
21046375 0.1702 45.49438
21051298 0.1452 45.495218
21051422 0.13 45.495236
21052299 0.1364 45.49535
21057598 0.1528 45.496073
21060085 0.2224 45.496453
21062742 0.4775 45.497044
21065701 0.7025 45.498457
21065822 0.8361 45.498542
21067103 0.9 45.499613
21067113 0.9134 45.499622
21067448 1.468 45.499928
21068710 1.365 45.50178
21069810 1.362 45.503281
21072481 1.33 45.50692
21074672 2.327 45.509835
21075893 2.413 45.512676
21075985 2.46 45.512898
21076481 3.155 45.514118
21079358 2.886 45.523195
21080034 2.659 45.525146
21080198 2.538 45.525582
21080237 0.9185 45.525681
21081464 0.6543 45.526808
21085135 0.6452 45.52921
21085972 0.6466 45.52975
21088193 1.342 45.531186
21089373 0.9446 45.532769
21089860 0.5732 45.533229
21089942 0.5724 45.533276
21090922 0.5553 45.533837
21092404 0.5538 45.53466
21097301 0.5428 45.537372
21099740 0.5306 45.538696
21099887 0.5236 45.538774
21102158 0.5 45.539963
21104966 0.4835 45.541367
21112186 0.475 45.544858
21114283 0.4879 45.545854
21115482 0.4959 45.546439
21115728 0.4906 45.546561
21115995 0.4931 45.546692
21117159 0.4771 45.547266
21119693 0.4667 45.548475
21123445 0.4008 45.550226
21127756 0.3661 45.551954
21128622 0.3277 45.552271
21129513 0.3089 45.552563
21129976 0.1857 45.552706
21130423 0.07906 45.552789
21131359 0.05217 45.552863
21132049 0.04127 45.552899
21139342 0.04139 45.5532
21145600 0.04096 45.553459
21146845 0.04133 45.55351
21158748 0.1226 45.554002
21162419 0.3592 45.554452
21165651 0.3591 45.555613
21166999 0.3632 45.556097
21167211 0.3506 45.556174
21167288 0.3667 45.556201
21167588 0.3654 45.556311
21168918 0.3694 45.556797
21169029 0.3333 45.556838
21169050 0.367 45.556845
21170840 0.3665 45.557502
21172881 0.3455 45.55825
21174221 0.3465 45.558713
21176888 0.3684 45.559637
21177002 0.3922 45.559679
21177642 0.3425 45.55993
21178007 0.2977 45.560055
21178484 0.2609 45.560197
21178507 0.1999 45.560203
21181579 0.1869 45.560817
21182189 0.1706 45.560931
21182951 0.1577 45.561061
21184302 0.1429 45.561274
21184358 0.1483 45.561282
21184675 0.1456 45.561329
21184833 0.1443 45.561352
21185027 0.1406 45.56138
21186769 0.1397 45.561625
21189175 0.1401 45.561961
21190431 0.137 45.562137
21190650 0.1413 45.562167
21193963 0.1395 45.562635
21194938 0.136 45.562771
21195313 0.1368 45.562822
21196044 0.1392 45.562922
21196432 0.1521 45.562976
21196649 0.7743 45.563009
21197256 0.08607 45.563479
21198290 0.0791 45.563568
21198467 0.07297 45.563582
21199207 0.07514 45.563636
21199380 0.06897 45.563649
21199525 0.07059 45.563659
21199610 0.07143 45.563665
21199638 0.07653 45.563667
21199834 0.07906 45.563682
21201238 0.07895 45.563793
21201314 0.1092 45.563799
21201433 0.1408 45.563812
21201504 0.1831 45.563822
21201646 0.474 45.563848
21201973 0.4752 45.564003
21202356 0.4763 45.564185
21202883 0.0657 45.564436
21203781 0.06593 45.564495
21207876 0.3654 45.564765
21209570 1.623 45.565384
21210523 3.704 45.566931
21215396 3.702 45.584982
21217766 0.8947 45.593756
21217823 0.4394 45.593807
21218392 0.3031 45.594057
21219009 0.2599 45.594244
21221410 0.2623 45.594868
21221715 0.2623 45.594948
21222142 0.2558 45.59506
21222185 0.2654 45.595071
21223745 0.2667 45.595485
21223775 0.2878 45.595493
21224581 0.2771 45.595725
21226591 0.2505 45.596282
21227541 0.1263 45.59652
21228285 0.05467 45.596614
21229602 0.04762 45.596686
21230022 0.04477 45.596706
21232725 0.04355 45.596827
21235021 0.04965 45.596927
21235162 0.06286 45.596934
21236387 0.1264 45.597011
21238230 0.1831 45.597244
21238301 0.3925 45.597257
21239264 0.3937 45.597635
21240572 0.4061 45.59815
21240737 0.4167 45.598217
21240761 0.4354 45.598227
21240908 0.4615 45.598291
21240999 0.4806 45.598333
21241205 0.529 45.598432
21241687 0.5794 45.598687
21241920 0.5772 45.598822
21242717 0.5755 45.599282
21243598 0.572 45.599789
21244091 0.5333 45.600071
21245383 0.5294 45.60076
21245400 0.5184 45.600769
21246567 0.5461 45.601374
21247228 0.7404 45.601735
21247513 5.646 45.601946
21247793 5.572 45.603527
21254391 5.736 45.640289
21256718 2.218 45.653636
21256773 0.7891 45.653758
21259461 0.7789 45.655879
21262193 0.7655 45.658007
21262645 0.7564 45.658353
21263659 0.7667 45.65912
21264825 1.391 45.660014
21264981 1.914 45.660231
21266324 2.32 45.662802
21268446 2.149 45.667726
21268977 7.715 45.668867
21269237 7.5 45.670873
21269327 0.7016 45.671548
21271757 0.6667 45.673253
21271808 0.658 45.673287
21272001 0.634 45.673414
21272307 0.6138 45.673608
21274487 0.6063 45.674946
21275023 0.6021 45.675271
21276149 0.5769 45.675949
21279881 0.3 45.678102
21283048 0.1414 45.679052
21286286 0.141 45.67951
21287215 0.1436 45.679641
21290306 0.2005 45.680085
21292012 0.202 45.680427
21292111 0.202 45.680447
21292913 0.2 45.680609
21293073 0.2176 45.680641
21294548 0.2177 45.680962
21294672 0.2105 45.680989
21294748 0.2174 45.681005
21295093 0.2222 45.68108
21295381 0.2258 45.681144
21295660 0.2308 45.681207
21296297 0.2334 45.681354
21296794 0.2258 45.68147
21296825 0.2332 45.681477
21298622 0.2352 45.681896
21299128 0.2383 45.682015
21300026 0.3254 45.682229
21300954 0.7414 45.682531
21301565 0.7394 45.682984
21302294 0.4077 45.683523
21303128 0.2364 45.683863
21304604 0.2367 45.684212
21307642 0.348 45.684931
21309409 0.4646 45.685546
21309508 0.4106 45.685592
21310470 0.3482 45.685987
21310941 0.3285 45.686151
21311562 0.3273 45.686355
21311892 0.3176 45.686463
21313290 0.2857 45.686907
21313297 0.2947 45.686909
21315421 0.3007 45.687535
21315564 0.293 45.687578
21315977 0.294 45.687699
21316545 0.2945 45.687866
21317095 0.2936 45.688028
21321274 0.375 45.689255
21321282 0.2946 45.689258
21324018 0.2945 45.690064
21324731 1.189 45.690274
21325382 0.3479 45.691048
21328317 0.3474 45.692069
21328507 0.3523 45.692135
21328595 0.3505 45.692166
21332746 0.3546 45.693621
21333891 0.3528 45.694027
21334285 0.3582 45.694166
21334419 0.3521 45.694214
21334845 0.3513 45.694364
21335756 0.3493 45.694684
21336028 0.347 45.694779
21337423 0.3474 45.695263
21341105 0.3473 45.696542
21341367 0.3492 45.696633
21342375 0.3489 45.696985
21344347 0.3501 45.697673
21346321 0.3697 45.698364
21347192 0.3741 45.698686
21348443 0.3909 45.699154
21349712 0.4243 45.69965
21350716 0.6915 45.700076
21352097 0.7131 45.701031
21353812 0.715 45.702254
21354661 0.7188 45.702861
21354821 0.7122 45.702976
21355575 0.8643 45.703513
21355796 1.156 45.703704
21356515 0.4515 45.704535
21357536 0.4433 45.704996
21357633 0.4293 45.705039
21358248 0.5278 45.705303
21358320 0.7257 45.705341
21359851 0.3229 45.706452
21359947 0.3295 45.706483
21360381 1.117 45.706626
21361084 0.8364 45.707411
21361139 0.4816 45.707457
21362196 0.4816 45.707966
21364229 0.4898 45.708945
21364278 0.5158 45.708969
21364912 0.5571 45.709296
21365271 0.6498 45.709496
21369217 0.3676 45.71206
21369810 0.4828 45.712278
21370216 0.534 45.712474
21370525 1.054 45.712639
21371538 1.055 45.713707
21372802 1.516 45.71504
21373414 1.593 45.715968
21375977 1.594 45.720051
21378313 1.594 45.723775
21379289 2.157 45.725331
21380195 5.632 45.727285
21380339 5.629 45.728096
21380911 5.629 45.731316
21381361 33.8 45.733849
21382446 52.54 45.770527
21382614 52.53 45.779353
21382702 52.54 45.783976
21382862 52.53 45.792382
21383014 52.54 45.800367
21383126 52.53 45.806251
21383363 51.86 45.818701
21383493 51.86 45.825443
21383601 32.04 45.831044
21388870 28.2 45.999846
21389270 28.2 46.011126
21389540 28.2 46.01874
21390851 1.542 46.055711
21391421 1.533 46.05659
21394374 1.533 46.061118
21394819 1.49 46.0618
21395313 1.477 46.062536
21395506 1.446 46.062821
21396582 0.5576 46.064377
21398128 0.5561 46.065239
21398529 0.548 46.065462
21399695 0.5479 46.066101
21416087 0.625 46.075082
21416095 0.6364 46.075087
21416161 0.6652 46.075129
21419924 1.405 46.077632
21421538 1.487 46.079899
21422623 1.627 46.081512
21423986 1.627 46.083729
21424238 1.636 46.084139
21424389 1.646 46.084386
21424550 1.652 46.084651
21428062 0.7788 46.090453
