position COMBINED_rate(cM/Mb) Genetic_Map(cM)
23825184 0.4934 46.26145
23826238 0.4889 46.26197
23826373 0.5546 46.262036
23826492 0.6377 46.262102
23826837 0.7252 46.262322
23827492 0.7256 46.262797
23830349 2.382 46.26487
23831800 0.6256 46.268326
23832190 0.447 46.26857
23833134 0.3371 46.268992
23833941 0.2846 46.269264
23834475 0.2526 46.269416
23835433 0.2438 46.269658
23838518 0.231 46.27041
23840635 0.2227 46.270899
23842539 0.2165 46.271323
23843107 0.2133 46.271446
23849056 0.213 46.272715
23849516 0.2179 46.272813
23849594 0.214 46.27283
23853403 1.676 46.273645
23853477 1.936 46.273769
23854211 3.088 46.27519
23854665 3.084 46.276592
23854902 3.049 46.277323
23855004 2.916 46.277634
23855336 1.613 46.278602
23855592 1.009 46.279015
23855702 0.7433 46.279126
23856076 0.5681 46.279404
23856289 0.5602 46.279525
23856455 0.529 46.279618
23858196 0.8563 46.280539
23859226 3.303 46.281421
23860353 0.8787 46.285144
23864608 0.8788 46.288883
23865854 0.7963 46.289978
23865908 0.6991 46.290021
23866021 0.6463 46.2901
23866103 0.5942 46.290153
23866798 0.5962 46.290566
23868061 0.5994 46.291319
23868755 0.6167 46.291735
23869376 0.625 46.292118
23869552 0.626 46.292228
23870723 0.625 46.292961
23871011 0.625 46.293141
23871227 0.6265 46.293276
23874287 0.625 46.295193
23874407 0.625 46.295268
23874519 0.6514 46.295338
23874628 0.7 46.295409
23874638 0.6484 46.295416
23876862 0.6491 46.296858
23877033 0.6461 46.296969
23877519 0.6667 46.297283
23877537 0.6857 46.297295
23877677 0.6831 46.297391
23878649 0.6813 46.298055
23878740 0.6124 46.298117
23879367 0.611 46.298501
23880588 0.6059 46.299247
23880824 0.6 46.29939
23881839 0.5774 46.299999
23882530 0.5238 46.300398
23882572 0.5262 46.30042
23883412 0.5116 46.300862
23883713 0.517 46.301016
23883889 0.5275 46.301107
23884888 0.5494 46.301634
23885738 0.65 46.302101
23885798 0.7281 46.30214
23886026 0.6614 46.302306
23887284 0.4719 46.303138
23887373 0.3443 46.30318
23887890 0.3141 46.303358
23888288 0.3175 46.303483
23888351 0.337 46.303503
23888532 0.4082 46.303564
23888924 0.5252 46.303724
23890055 0.5635 46.304318
23890575 0.5577 46.304611
23890627 0.5642 46.30464
23891811 0.4167 46.305308
23891835 0.2769 46.305318
23892142 0.2115 46.305403
23892629 0.213 46.305506
23892737 0.2065 46.305529
23893904 0.2084 46.30577
23894355 0.2054 46.305864
23894467 0.2143 46.305887
23895335 0.2182 46.306073
23896444 0.4736 46.306315
23897069 1.907 46.306611
23898631 1.909 46.30959
23898664 1.92 46.309653
23898987 1.919 46.310273
23899418 1.95 46.3111
23900444 1.24 46.313101
23900815 0.8158 46.313561
23900853 0.4348 46.313592
23901582 0.4351 46.313909
23901713 0.4505 46.313966
23901804 0.4366 46.314007
23902072 0.3979 46.314124
23902459 0.4 46.314278
23902474 0.399 46.314284
23903311 0.3944 46.314618
23903382 0.3352 46.314646
23903564 0.2775 46.314707
23904937 0.2776 46.315088
23905200 0.2764 46.315161
23905569 0.2628 46.315263
23906056 0.3068 46.315391
23906144 0.3617 46.315418
23906379 0.4291 46.315503
23910143 0.1354 46.317118
23910815 0.1234 46.317209
23912185 0.1225 46.317378
23913246 0.1235 46.317508
23913813 0.1053 46.317578
23913832 0.1226 46.31758
23915153 0.122 46.317742
23917703 0.07625 46.318053
23918162 0.01418 46.318088
23919220 0.01365 46.318103
23920392 0.01509 46.318119
23921386 0.01331 46.318134
23921912 0.01407 46.318141
23922978 0.03885 46.318156
23923570 0.03673 46.318179
23923815 0.07636 46.318188
23924365 0.1272 46.31823
23924986 0.1897 46.318309
23926109 0.1914 46.318522
23927891 0.3717 46.318863
23928117 0.03 46.318947
23929417 0.06262 46.318986
23930439 0.2775 46.31905
23930785 0.1195 46.319146
23932124 0.07819 46.319306
23932367 0.08197 46.319325
23932428 0.06522 46.31933
23932474 0.07042 46.319333
23932616 0.06061 46.319343
23932682 0.06458 46.319347
23933162 0.05882 46.319378
23933298 0.06452 46.319386
23933391 0.06133 46.319392
23934353 0.06431 46.319451
23934664 0.06 46.319471
23935064 0.7585 46.319495
23936352 0.3395 46.320472
23937109 0.2497 46.320729
23937854 0.2497 46.320915
23938591 0.2644 46.321099
23938678 0.2949 46.321122
23938834 0.6333 46.321168
23938864 1.195 46.321187
23939785 0.2068 46.322288
23940225 0.03896 46.322379
23940302 0.02132 46.322382
23941944 0.01992 46.322417
23942446 0.02606 46.322427
23942753 0.01852 46.322435
23942807 0.024 46.322436
23942932 0.0274 46.322439
23943078 0.0991 46.322443
23943189 0.175 46.322454
23943669 0.2183 46.322538
23943921 0.2193 46.322593
23944035 0.2317 46.322618
23945308 0.2759 46.322913
23945337 0.3252 46.322921
23945500 0.3194 46.322974
23945644 0.4971 46.32302
23946696 0.4959 46.323543
23947432 0.4954 46.323908
23947650 0.2606 46.324016
23948099 0.2879 46.324133
23948936 0.7619 46.324374
23949377 0.7705 46.32471
23950937 0.8 46.325912
23950972 1.519 46.32594
23951916 1.448 46.327374
23952670 1.385 46.328466
23952683 1.443 46.328484
23952771 1.438 46.328611
23954765 6.169 46.331479
23957152 5.606 46.346205
23959245 4.766 46.357939
23959356 3.458 46.358468
23962050 18.18 46.367785
23964030 18.19 46.403789
23964384 18.19 46.410228
23964600 18.19 46.414158
23964972 0.6745 46.420926
23965528 0.662 46.421301
23965670 0.6507 46.421395
23966566 0.629 46.421978
23966628 0.6332 46.422017
23966857 0.604 46.422162
23967155 0.6072 46.422342
23968041 0.4959 46.42288
23971814 0.4773 46.424751
23972935 0.4744 46.425286
23975899 0.4758 46.426692
23977368 0.4697 46.427391
23977434 0.4899 46.427422
23978279 0.597 46.427836
23978346 0.7513 46.427876
23979283 1.049 46.42858
23979365 1.423 46.428666
23979443 2.838 46.428777
23979585 4.413 46.42918
23980181 7.242 46.43181
23984854 0.4633 46.465653
23986667 0.1956 46.466493
23988860 0.1953 46.466922
23991517 0.7777 46.467441
23992412 4.156 46.468137
23993116 3.964 46.471063
23993593 3.432 46.472954
23995224 3.124 46.478552
23995466 0.8861 46.479308
23995905 0.1935 46.479697
23997605 0.1695 46.480026
23999475 0.1752 46.480343
23999846 0.1771 46.480408
24000309 0.191 46.48049
24001780 0.2104 46.480771
24002203 0.2256 46.48086
24002766 0.2381 46.480987
24002976 0.2389 46.481037
24003156 0.2463 46.48108
24003290 8.591 46.481113
24003745 19.35 46.485022
24004780 19.35 46.505047
24005851 19.37 46.525773
24006313 54.84 46.53472
24006614 54.85 46.551226
24006640 54.84 46.552652
24006879 54.84 46.565758
24007349 54.84 46.591533
24007542 20 46.602117
24007828 7.889 46.607836
24007891 1.107 46.608333
24008229 1.114 46.608707
24008387 1 46.608883
24008411 0.9859 46.608907
24008553 0.9045 46.609047
24008930 0.865 46.609388
24010300 0.8689 46.610573
24010689 0.883 46.610911
24011997 1.051 46.612066
24012076 1.289 46.612149
24012121 3.076 46.612207
24012305 4.362 46.612773
24012706 4.388 46.614522
24012987 4.964 46.615755
24013871 4.905 46.620143
24015796 4.877 46.629586
24016179 4.895 46.631454
24016881 4.971 46.63489
24016916 5.038 46.635064
24017676 5.044 46.638893
24018453 5.008 46.642812
24018841 4.9 46.644755
24018851 4.86 46.644804
24019008 4.721 46.645567
24022324 3.718 46.661221
24026795 3.56 46.677846
24027454 3.218 46.680192
24027587 2.114 46.68062
24027692 0.9504 46.680842
24031403 0.9276 46.684369
24032466 0.927 46.685355
24034273 0.9487 46.68703
24035247 0.9503 46.687954
24038367 2.1 46.690919
24039918 2.728 46.694176
24042042 2.729 46.69997
24042370 3.771 46.700865
24043173 3.743 46.703893
24043274 3.712 46.704271
24045476 2.533 46.712445
24045491 2.568 46.712483
24045565 2.223 46.712673
24046031 2.213 46.713709
24046818 1.203 46.715451
24047218 1.025 46.715932
24047808 1 46.716537
24048441 0.9456 46.71717
24048974 0.8993 46.717674
24049967 0.8882 46.718567
24050128 0.866 46.71871
24052575 0.7143 46.720829
24052645 0.4273 46.720879
24054695 0.4217 46.721755
24054778 0.4169 46.72179
24055608 0.3985 46.722136
24056647 0.3958 46.72255
24056887 0.3962 46.722645
24056993 0.3933 46.722687
24057743 0.393 46.722982
24058659 0.399 46.723342
24059080 0.8493 46.72351
24059823 6.883 46.724141
24060089 7.282 46.725972
24060160 7.458 46.726489
24063198 0.1081 46.749146
24064456 0.1002 46.749282
24066132 0.02998 46.74945
24066699 0.0375 46.749467
24066779 0.02721 46.74947
24066926 0.0332 46.749474
24067167 0.031 46.749482
24068038 0.02273 46.749509
24068126 0.0303 46.749511
24068258 0.028 46.749515
24068508 0.02481 46.749522
24068911 0.1653 46.749532
24069032 1.459 46.749552
24069143 1.827 46.749714
24069340 0.1181 46.750074
24069899 0.1182 46.75014
24070728 0.1386 46.750238
24071168 0.2342 46.750299
24071911 0.2623 46.750473
24073047 0.4564 46.750771
24073196 0.6405 46.750839
24074203 0.6316 46.751484
24074336 0.6254 46.751568
24075540 0.5678 46.752321
24075894 0.264 46.752522
24076394 0.2655 46.752654
24076748 0.2413 46.752748
24077063 0.2273 46.752824
24077107 0.2323 46.752834
24077546 0.2291 46.752936
24078432 11 46.753139
24078450 11.58 46.753337
24079744 11.69 46.768317
24080221 11.7 46.773892
24080517 11.68 46.777355
24080539 11.7 46.777612
24082614 11.7 46.801885
24083272 11.7 46.809582
24083382 11.7 46.810869
24083656 11.69 46.814074
24083695 11.7 46.81453
24086554 2.714 46.847982
24086973 2.712 46.849119
24088423 1.915 46.853051
24090267 1.915 46.856583
24091022 1.913 46.858029
24091241 1.916 46.858448
24091443 1.915 46.858835
24091841 1.917 46.859597
24092656 1.919 46.861159
24092867 1.914 46.861564
24093007 1.967 46.861832
24094348 1.967 46.86447
24096636 1.984 46.868971
24102111 1.824 46.879832
24104165 0.4167 46.883578
24104501 0.2822 46.883718
24106156 0.2761 46.884185
24111976 9.702 46.885792
24112302 10.94 46.888955
24112863 15.02 46.895094
24117044 11.81 46.95789
24117076 8.606 46.958268
24117640 1.245 46.963122
24117889 0.7172 46.963432
24118133 0.566 46.963607
24118368 0.5439 46.96374
24118425 0.5421 46.963771
24118864 0.5402 46.964009
24119449 0.7383 46.964325
24120003 1.282 46.964734
24120609 0.9363 46.965511
24121064 0.9293 46.965937
24121248 0.9361 46.966108
24122156 1.016 46.966958
24122281 1.014 46.967085
24123000 1.852 46.967814
24123061 2.082 46.967927
24123208 4.415 46.968233
24123350 4.583 46.96886
24123362 4.767 46.968915
24123791 55.91 46.97096
24124371 76.88 47.003388
24124540 77.25 47.016381
24124847 77.24 47.040096
24124880 77.25 47.042645
24125186 77.25 47.066283
24126127 1.875 47.138973
24126231 1.85 47.139168
24126458 1.849 47.139588
24126690 1.846 47.140017
24126898 1.893 47.140401
24129738 0.326 47.145776
24130057 0.2616 47.14588
24130875 0.2432 47.146094
24130986 0.2363 47.146121
24131443 0.2169 47.146229
24131526 0.2182 47.146247
24131581 0.2092 47.146259
24132212 0.2054 47.146391
24133707 0.2787 47.146698
24136097 0.4073 47.147364
24136588 0.4209 47.147564
24137486 0.4444 47.147942
24137720 0.5729 47.148046
24137816 0.7122 47.148101
24139470 0.6971 47.149279
24140193 0.6364 47.149783
24140204 0.6737 47.14979
24140299 0.6496 47.149854
24140416 0.6504 47.14993
24140642 0.6556 47.150077
24140944 0.6584 47.150275
24141146 0.6678 47.150408
24142013 0.8024 47.150987
24142342 0.8207 47.151251
24142593 0.8802 47.151457
24144713 0.5636 47.153323
24145625 0.5089 47.153837
24145849 0.476 47.153951
24148013 0.4748 47.154981
24149224 0.4706 47.155556
24149513 0.4701 47.155692
24150883 0.4663 47.156336
24151061 0.4638 47.156419
24152678 0.4602 47.157169
24152967 0.4604 47.157302
24153169 2.372 47.157395
24153403 0.2836 47.15795
24153537 0.2 47.157988
24153602 0.1954 47.158001
24154037 0.6244 47.158086
24154809 0.3616 47.158568
24155127 0.06391 47.158683
24156895 0.06317 47.158796
24159396 0.06589 47.158954
24159654 0.05102 47.158971
24159850 0.05198 47.158981
24160581 0.05797 47.159019
24160719 0.05281 47.159027
24161628 0.05288 47.159075
24163330 0.05338 47.159165
24164454 0.3267 47.159225
24166630 0.3333 47.159936
24166678 0.3284 47.159952
24166812 0.3378 47.159996
24166886 0.3405 47.160021
24167303 0.3598 47.160163
24167656 0.3811 47.16029
24167921 0.4077 47.160391
24168208 0.4196 47.160508
24168351 0.4251 47.160568
24168518 0.4244 47.160639
24170469 0.4248 47.161467
24172463 0.4707 47.162314
24172890 0.4893 47.162515
24173123 0.6863 47.162629
24175240 0.3853 47.164082
24176935 0.296 47.164735
24177185 0.2235 47.164809
24178026 0.212 47.164997
24179191 0.2114 47.165244
24179314 0.2002 47.16527
24180603 0.1992 47.165528
24181913 0.2069 47.165789
24182058 0.2056 47.165819
24183230 0.2256 47.16606
24183997 0.3015 47.166233
24185861 0.3639 47.166795
24186199 0.4268 47.166918
24186281 0.4263 47.166953
24187529 0.4294 47.167485
24187699 0.425 47.167558
24187979 0.4292 47.167677
24188198 0.4272 47.167771
24189263 0.4262 47.168226
24189913 0.4331 47.168503
24190040 0.4274 47.168558
24191294 15.3 47.169094
24193779 11.81 47.207104
24196188 1.033 47.235559
24197167 0.4851 47.23657
24199041 0.4797 47.237479
24199189 0.4769 47.23755
24200055 0.4766 47.237963
24201081 0.4774 47.238452
24201236 0.4748 47.238526
24202266 0.4769 47.239015
24203631 0.5017 47.239666
24203928 0.5474 47.239815
24204023 0.5755 47.239867
24204129 0.6296 47.239928
24204183 0.6542 47.239962
24205808 0.6541 47.241025
24206713 0.6481 47.241617
24206821 0.6519 47.241687
24209303 0.6578 47.243305
24210437 0.6976 47.244051
24212282 0.7401 47.245338
24212813 1.6 47.245731
24213443 1.606 47.246739
24214944 2.783 47.249149
24215419 4.186 47.250471
24215704 5.115 47.251664
24216112 5.536 47.253751
24217182 5.702 47.259674
24218488 5.711 47.267121
24218564 5.73 47.267555
24218882 5.597 47.269377
24218944 5.47 47.269724
24219359 5.324 47.271994
24219927 5.219 47.275018
24220128 5.076 47.276067
24223577 1.717 47.293574
24226538 1.711 47.298659
24228082 0.3978 47.301301
24235378 0.3182 47.304203
24235422 0.2153 47.304217
24235710 0.04414 47.304279
24237228 0.04453 47.304346
24237722 0.04762 47.304368
24237869 0.04441 47.304375
24238522 0.4224 47.304404
24238638 2.526 47.304453
24238885 3.025 47.305077
24239284 2.989 47.306284
24239846 21.02 47.307964
24239909 27.22 47.309288
24241013 27.22 47.339344
24241243 1.737 47.345604
24241429 1.723 47.345927
24242322 1.724 47.347466
24242634 1.71 47.348004
24243631 1.61 47.349709
24245911 1.611 47.353379
24247575 0.4174 47.356059
24249844 0.4091 47.357006
24249954 0.4087 47.357051
24250529 0.4081 47.357286
24253217 0.1982 47.358383
24254090 1.087 47.358556
24254309 0.2468 47.358794
24254852 0.1671 47.358928
24255283 0.1278 47.359
24255463 0.1181 47.359023
24255988 0.1101 47.359085
24257259 0.1139 47.359225
24257856 0.1182 47.359293
24257966 0.1213 47.359306
24258337 0.1306 47.359351
24259738 0.1354 47.359534
24261045 0.1579 47.359711
24261064 0.1341 47.359714
24263070 0.1359 47.359983
24263460 0.1384 47.360036
24264067 0.1386 47.36012
24264334 0.1396 47.360157
24266318 0.5599 47.360434
24269329 1.744 47.36212
24269953 1.78 47.363208
24271278 1.925 47.365566
24273887 0.2979 47.370589
24274911 0.2612 47.370894
24275336 0 47.371005
24275338 0.2629 47.371005
24276057 0.2626 47.371194
24276335 0.2778 47.371267
24276371 0.2707 47.371277
24277191 0.2708 47.371499
24277431 0.3201 47.371564
24278887 1.187 47.37203
24279641 0.7912 47.372925
24279732 0.3989 47.372997
24280098 0.3996 47.373143
24281517 0.3289 47.37371
24281964 0.246 47.373857
24282273 0.2185 47.373933
24282424 0.2192 47.373966
24282789 0.2101 47.374046
24283127 0.2888 47.374117
24283778 0.3182 47.374305
24283998 0.4772 47.374375
24284195 0.474 47.374469
24284368 0.3569 47.374551
24284665 0.2487 47.374657
24284862 0.2 47.374706
24285267 0.1333 47.374787
24285282 0.1807 47.374789
24285365 0.1403 47.374804
24286149 0.1373 47.374914
24286200 0.118 47.374921
24286361 0.1163 47.37494
24286662 0.1156 47.374975
24288245 0.1144 47.375158
24289844 0.1269 47.375341
24290380 0.141 47.375409
24292253 0.1588 47.375673
24293393 0.1654 47.375854
24293659 0.1627 47.375898
24294784 2.569 47.376081
24294849 4.92 47.376248
24295274 5.529 47.378339
24296075 5.543 47.382768
24296469 4.648 47.384952
24296648 4.107 47.385784
24297504 4.124 47.3893
24297787 45.05 47.390467
24298635 48.21 47.428672
24298668 48.26 47.430263
24298779 48.25 47.43562
24298961 48.25 47.444402
24299561 48.25 47.473354
24300308 10.71 47.5094
24301447 10.71 47.521598
24302075 6.401 47.528324
24302332 1.128 47.529969
24304243 1.133 47.532124
24306333 1.149 47.534492
24306454 1.185 47.534631
24306535 1.323 47.534727
24306981 1.871 47.535317
24308373 1.95 47.537922
24309119 16.66 47.539377
24309429 17.62 47.544542
24309445 17.88 47.544824
24309470 17.9 47.545271
24309620 17.88 47.547956
24309645 17.9 47.548403
24309866 17.9 47.552359
24310116 17.89 47.556834
24311046 6.706 47.573473
24311909 1.426 47.57926
24312111 1.127 47.579548
24314115 1.134 47.581807
24314473 1.482 47.582213
24314859 1.676 47.582785
24314927 1.853 47.582899
24315200 1.889 47.583405
24315218 1.946 47.583439
24316286 1.968 47.585517
24317934 2.396 47.58876
24318774 2.515 47.590773
24318980 2.205 47.591291
24319068 1.971 47.591485
24319311 1.971 47.591964
24319591 1.962 47.592516
24320113 1.961 47.59354
24320525 1.929 47.594348
24320679 1.826 47.594645
24320748 1.737 47.594771
24320972 1.547 47.59516
24321669 1.556 47.596238
24322207 1.555 47.597075
24324351 1.417 47.600409
24324363 1.196 47.600426
24324792 0.9757 47.600939
24326727 0.8361 47.602827
24326788 0.7177 47.602878
24327082 0.7091 47.603089
24328385 0.7048 47.604013
24328612 0.7073 47.604173
24328817 0.7034 47.604318
24329370 0.6935 47.604707
24330091 0.6867 47.605207
24330241 0.6811 47.60531
24331210 0.6815 47.60597
24331367 0.6867 47.606077
24331849 0.6873 47.606408
24334011 0.7319 47.607894
24334440 0.7538 47.608208
24334505 0.7597 47.608257
24335558 0.7588 47.609057
24337270 0.8452 47.610356
24340654 0.8622 47.613216
24341750 0.8657 47.614161
24343276 15.62 47.615482
24344929 18.13 47.641299
24345212 18.21 47.646431
24345679 17.22 47.654933
24345859 12.34 47.658033
24345962 4.447 47.659304
24346615 4.6 47.662208
24346635 4.63 47.6623
24346662 4.695 47.662425
24346865 4.781 47.663378
24346897 4.846 47.663531
24346923 4.942 47.663657
24347722 1.636 47.667606
24347821 1.612 47.667768
24348112 0.8397 47.668237
24348424 0.3183 47.668499
24348889 0.2848 47.668647
24349198 0.2743 47.668735
24350722 0.2917 47.669153
24352436 7.364 47.669653
24352458 7.353 47.669815
24353659 7.377 47.678646
24354245 18.8 47.682969
24355195 18.9 47.700833
24357475 17.62 47.743927
24357528 6.987 47.744861
24357755 6.833 47.746447
24357761 6.865 47.746488
24358930 6.888 47.754513
24359360 32.56 47.757475
24361836 32.56 47.8381
24362448 32.05 47.858028
24362582 23.32 47.862323
24363284 1.284 47.878692
24364481 1.282 47.880229
24365791 1.021 47.881909
24365839 0.7583 47.881958
24367717 0.859 47.883382
24367795 0.9985 47.883449
24368449 0.807 47.884102
24368506 0.641 47.884148
24368662 0.4723 47.884248
24370885 0.2704 47.885298
24371192 0.2432 47.885381
24371266 0.2371 47.885399
24371810 0.2378 47.885528
24371974 0.2356 47.885567
24373256 0.2381 47.885869
24373298 0.2391 47.885879
24373390 0.2346 47.885901
24374217 0.238 47.886095
24375053 0.2642 47.886294
24375106 0.2618 47.886308
24377207 1.333 47.886858
24377210 1.276 47.886862
24377471 1.276 47.887195
24378540 1.281 47.888559
24379144 1.383 47.889333
24379384 3.027 47.889665
24382974 2.365 47.900532
24383130 1.569 47.900901
24383188 1.155 47.900992
24383414 0.9015 47.901253
24385323 0.9006 47.902974
24386017 0.9105 47.903599
24388597 1.619 47.905948
24388744 2 47.906186
24388762 2.333 47.906222
24391668 0.7898 47.913003
24392196 0.5595 47.91342
24393524 0.5591 47.914163
24393837 0.4878 47.914338
24394532 0.4514 47.914677
24395159 0.3117 47.91496
24397283 0.2207 47.915622
24397496 0.2197 47.915669
24400978 0.2199 47.916434
24402770 0.2198 47.916828
24404804 0.2332 47.917275
24406215 0.9521 47.917604
24406904 0.9674 47.91826
24408838 0.984 47.920131
24409025 0.8705 47.920315
24409218 0.7488 47.920483
24409632 0.6619 47.920793
24410478 0.6634 47.921353
24413066 0.678 47.92307
24413243 0.6744 47.92319
24413286 0.6763 47.923219
24414639 0.7 47.924134
24414649 0.6774 47.924141
24415827 0.6783 47.924939
24416542 0.6792 47.925424
24418506 0.6981 47.926758
24418559 0.6784 47.926795
24418929 0.6815 47.927046
24420144 0.6767 47.927874
24421935 0.686 47.929086
24422021 0.8263 47.929145
24422280 0.6892 47.929359
24422354 0.6871 47.92941
24422501 0.6862 47.929511
24423747 0.6667 47.930366
24423966 0.6 47.930512
24423986 0.4936 47.930524
24428725 3.577 47.932863
24432268 3.593 47.945536
24432998 3.647 47.948159
24434833 3.67 47.954851
24435212 4.425 47.956242
24435480 4.505 47.957428
24435690 4.521 47.958374
24436663 0.5586 47.962773
24438106 0.4881 47.963579
24438190 0.4259 47.96362
24438406 0.4 47.963712
24438476 0.3758 47.96374
24439551 0.3755 47.964144
24440382 0.3478 47.964456
24440589 0.3084 47.964528
24441364 0.3049 47.964767
24441446 0.2968 47.964792
24441729 0.2986 47.964876
24442382 0.4919 47.965071
24443181 4.062 47.965464
24443714 5.434 47.967629
24444452 5.433 47.971639
24445187 5.286 47.975632
24445215 5.362 47.97578
24445516 4.577 47.977394
24445800 3.53 47.978694
24446236 3.404 47.980233
24449019 3.408 47.989705
24449546 1.651 47.991501
24450886 1.141 47.993714
24451234 1.146 47.994111
24451275 1.151 47.994158
24452238 1.156 47.995266
24452839 1.212 47.995961
24453249 1.176 47.996458
24454360 1.167 47.997764
24454378 1.124 47.997785
24458619 1.122 48.002554
24459392 1.128 48.003421
24460825 1.133 48.005038
24462105 1.16 48.006488
24462667 1.165 48.00714
24463755 1.162 48.008408
24463835 1.165 48.008501
24464132 1.159 48.008847
24466002 1.061 48.011014
24466084 0.9642 48.011101
24466867 0.785 48.011856
24470299 0.8 48.01455
24470339 0.7849 48.014582
24471436 0.7864 48.015443
24472143 0.7912 48.015999
24472531 0.7983 48.016306
24475045 2.022 48.018313
24475317 2.549 48.018863
24477176 3.628 48.023602
24480754 3.608 48.036583
24483876 2.669 48.047847
24483994 2.082 48.048162
24484152 1.713 48.048491
24485356 1.709 48.050554
24488227 1.814 48.055461
24489113 1.862 48.057068
24489222 1.857 48.057271
24489564 1.9 48.057906
24490126 13.56 48.058974
24495802 9.75 48.135946
24495818 4 48.136102
24495835 1.553 48.13617
24496796 1.555 48.137662
24496978 1.548 48.137945
24499283 11.52 48.141513
24499837 11.63 48.147896
24500470 9.328 48.15526
24500671 9.533 48.157135
24501603 6.38 48.16602
24502077 6.526 48.169044
24503720 5.167 48.179767
24503894 0.4194 48.180666
24504762 0.3417 48.18103
24505119 0.2222 48.181152
24505164 0.2179 48.181162
24507248 0.7708 48.181616
24507296 1.953 48.181653
24507867 2 48.182768
24507870 0.1908 48.182774
24510727 0.2 48.183319
24510772 0.1783 48.183328
24512595 0.1773 48.183653
24513469 0.1775 48.183808
24516229 0.3534 48.184298
24520227 0.5333 48.185711
24520242 0.791 48.185719
24520309 1.08 48.185772
24520397 1.048 48.185867
24521334 0.5081 48.186849
24521826 0.5092 48.187099
24522315 0.5079 48.187348
24522378 0.5 48.18738
24522416 0.4973 48.187399
24523341 0.754 48.187859
24524402 0.06126 48.188659
24524908 0.0582 48.18869
24525939 0.05894 48.18875
24526465 0.05729 48.188781
24526657 0.05827 48.188792
24527292 0.05932 48.188829
24528472 0.05818 48.188899
24529383 0.06061 48.188952
24529416 0.05797 48.188954
24529485 0.05771 48.188958
24535065 0.05769 48.18928
24535741 0.05949 48.189319
24536094 0 48.18934
24536104 0.06028 48.18934
24537116 0.1311 48.189401
24538748 0.1312 48.189615
24539609 0.1293 48.189728
24539725 0.1306 48.189743
24540858 0.1311 48.189891
24541972 0.1311 48.190037
24542788 0.1308 48.190144
24545013 0.05974 48.190435
24545850 0.05709 48.190485
24546866 0.05952 48.190543
24546950 0.05722 48.190548
24548348 0.05854 48.190628
24548553 0.05719 48.19064
24549672 0.0576 48.190704
24551304 0.05782 48.190798
24551598 0.05767 48.190815
24553800 0.05797 48.190942
24553938 0.06065 48.19095
24554647 0.06796 48.190993
24554750 0.06977 48.191
24555997 0 48.191087
24555999 0.07051 48.191087
24556155 0.07097 48.191098
24557395 0.08197 48.191186
24557517 0.06897 48.191196
24557546 0.1025 48.191198
24558873 0.1337 48.191334
24559060 0.1809 48.191359
24559436 1.026 48.191427
24561625 1.15 48.193673
24564791 1 48.197314
24565649 0.4691 48.198172
24566199 0.3862 48.19843
24566445 0.1897 48.198525
24567009 0.1406 48.198632
24567137 0.1001 48.19865
24568076 0.101 48.198744
24570978 0.1003 48.199037
24572085 0.1001 48.199148
24576962 0.1434 48.199636
24578078 0.2387 48.199796
24580458 0.2553 48.200364
24581304 0.397 48.20058
24582168 1.193 48.200923
24585695 0.6234 48.205131
24585849 0.4319 48.205227
24590345 0.4275 48.207169
24594177 0.4237 48.208807
24597887 0.4224 48.210379
24602532 0.431 48.212341
24603184 0.443 48.212622
24603421 0.451 48.212727
24604492 0.4672 48.21321
24606964 0.9931 48.214365
24608713 24 48.216102
24609027 46.28 48.223638
24610027 46.28 48.269913
24610250 46.27 48.280233
24611396 20.59 48.333258
24611691 8.243 48.339332
24611761 7.311 48.339909
24612885 7.323 48.348127
24613883 7.323 48.355435
24617101 7.323 48.379002
24617438 7.325 48.38147
24617592 7.325 48.382598
24619617 6.942 48.397431
24619755 6.944 48.398389
24620413 6.812 48.402958
24622903 9.436 48.419919
24623355 13.04 48.424184
24624684 18.74 48.441515
24627315 18.95 48.490807
24630818 10.31 48.55719
24631050 0.3181 48.559583
24632669 0.318 48.560098
24635581 0.3261 48.561024
24635719 0.3217 48.561069
24639138 0.3269 48.562169
24639294 0.3244 48.56222
24643394 3.788 48.56355
24643587 4.319 48.564281
24655385 4.27 48.61524
24655778 3.761 48.616918
24656930 1.854 48.621251
24659232 1.747 48.62552
24662361 1.796 48.630986
24662577 1.917 48.631374
24662818 2.064 48.631836
24668515 2.398 48.643596
24669118 2.543 48.645042
24670814 2.617 48.649355
24677140 2.458 48.665907
24677188 1.742 48.666025
24678964 0.1425 48.669119
24682191 0.1428 48.669579
24684019 0.1431 48.66984
24686059 0.1438 48.670132
24687582 0.1425 48.670351
24688894 0.1439 48.670538
24689165 0.1409 48.670577
24690407 0.1395 48.670752
24692163 0.1374 48.670997
24692898 0.1727 48.671098
24693008 0.2809 48.671117
24693097 0.476 48.671142
24695055 0.1144 48.672074
24697695 0.1141 48.672376
24699369 0.1288 48.672567
24699998 1.274 48.672648
24700643 1.74 48.67347
24700847 3.53 48.673825
24701168 1.538 48.674958
24701350 1.509 48.675238
24701678 1.505 48.675733
24701783 1.508 48.675891
24702492 1.424 48.67696
24702558 1.386 48.677054
24702646 1.369 48.677176
24702711 1.331 48.677265
24703083 3.416 48.67776
24703160 11.61 48.678023
24703358 0.2782 48.680321
24704332 0.2374 48.680592
24705027 0.1885 48.680757
24706279 0.1831 48.680993
24708666 0.175 48.68143
24708746 0.1836 48.681444
