position COMBINED_rate(cM/Mb) Genetic_Map(cM)
31368564 0.007084 24.838432
31371105 0.01645 24.83845
31371956 0.0349 24.838464
31375079 0.04274 24.838573
31375196 0.0508 24.838578
31376751 0.05332 24.838657
31380108 0.05238 24.838836
31380318 0.05328 24.838847
31383584 0.05315 24.839021
31388231 0.07692 24.839268
31388296 0.1114 24.839273
31388628 0.1675 24.83931
31388819 7.451 24.839342
31389003 0.383 24.840713
31390170 0.3897 24.84116
31391330 0.3956 24.841612
31392728 0.4206 24.842165
31394019 0.6179 24.842708
31394320 0.5736 24.842894
31395094 0.5676 24.843338
31395279 0.5596 24.843443
31395606 0.5833 24.843626
31395618 0.2046 24.843633
31396229 0.2015 24.843758
31397281 0.1736 24.84397
31398825 0.1732 24.844238
31399056 0.05508 24.844278
31402669 0.05503 24.844477
31403832 0.05492 24.844541
31405143 0.05286 24.844613
31405843 0.05278 24.84465
31406563 0.0529 24.844688
31408113 0.03704 24.84477
31408140 0.05266 24.844771
31411653 0.05333 24.844956
31412178 0.05263 24.844984
31412216 0.05598 24.844986
31413002 0.05405 24.84503
31413113 0.05263 24.845036
31413246 0.04762 24.845043
31413267 0.1053 24.845044
31421193 0.1024 24.845879
31421398 0.1053 24.8459
31423981 0.1053 24.846172
31426251 0.7336 24.846411
31426540 1.004 24.846623
31426768 1.124 24.846852
31428910 0.3167 24.84926
31431663 0.1544 24.850132
31432071 0.1429 24.850195
31432148 0.1275 24.850206
31432493 0.1291 24.85025
31433856 0.02004 24.850426
31434954 0.01954 24.850448
31439100 0.0194 24.850529
31439873 0.01807 24.850544
31440039 0.01965 24.850547
31442991 0.01888 24.850605
31444156 0.02632 24.850627
31444232 0.02174 24.850629
31444416 0.03175 24.850633
31444605 0.03283 24.850639
31445854 0.04487 24.85068
31446010 0.05334 24.850687
31447491 0.05906 24.850766
31449489 0.04962 24.850884
31449751 0.04545 24.850897
31449817 0.03788 24.8509
31450081 0.02804 24.85091
31450188 0.03293 24.850913
31450522 0.02882 24.850924
31454477 0.02685 24.851038
31454626 0.02862 24.851042
31455884 0.0298 24.851078
31456723 0.02905 24.851103
31458169 0.02834 24.851145
31458416 0.03236 24.851152
31458725 0.04 24.851162
31459450 0.05816 24.851191
31467479 0.05906 24.851658
31468478 0.2623 24.851717
31469702 0.03062 24.852038
31473229 0.03066 24.852146
31475284 0.03004 24.852209
31475517 0.03003 24.852216
31476982 0.03059 24.85226
31477407 0.03112 24.852273
31478146 0.04098 24.852296
31478390 0.06385 24.852306
31479314 0.06593 24.852365
31479496 2.407 24.852377
31479823 0.8393 24.853164
31480240 0.8533 24.853514
31480315 15.42 24.853578
31481137 14.07 24.866253
31481285 0.8935 24.868335
31483538 0.8 24.870348
31483548 0.7498 24.870356
31484875 0.5851 24.871351
31486543 0.5333 24.872327
31489277 2.06 24.873785
31489360 4.031 24.873956
31489555 4.072 24.874742
31489750 4.061 24.875536
31491534 4.052 24.88278
31491689 0.4447 24.883408
31502891 0.4425 24.88839
31503065 0.3333 24.888467
31503083 0.2144 24.888473
31503960 0.1889 24.888661
31504320 0.1772 24.888729
31505003 0.1768 24.88885
31505201 0.1779 24.888885
31505662 0.1758 24.888967
31507272 0.1762 24.88925
31507919 0.1817 24.889364
31508519 0.2308 24.889473
31508532 0.1803 24.889476
31508593 0.2 24.889487
31509028 0.2196 24.889574
31513887 0.4353 24.890641
31514165 1.043 24.890762
31514535 0.7692 24.891148
31514548 0.4455 24.891158
31514658 0.3185 24.891207
31514815 0.2495 24.891257
31515312 0.24 24.891381
31516266 0.2308 24.89161
31516292 0.29 24.891616
31516623 0.375 24.891712
31516631 0.3199 24.891715
31517550 0.3198 24.892009
31517722 0.319 24.892064
31519697 0.3913 24.892694
31519743 0.4664 24.892712
31520011 0.3125 24.892837
31520027 0.2891 24.892842
31520532 0.2683 24.892988
31520696 0.2437 24.893032
31521053 0.225 24.893119
31523622 0.2277 24.893697
31523925 0.236 24.893766
31526531 0.2381 24.894381
31528707 0.25 24.894899
31528775 0.2468 24.894916
31529006 0.265 24.894973
31530387 0.2692 24.895339
31530569 0.4846 24.895388
31531638 0.4906 24.895906
31533931 0.4932 24.897031
31535322 0.4889 24.897717
31535367 0.4973 24.897739
31535916 0.4981 24.898012
31536177 0.5 24.898142
31536363 0.5019 24.898235
31537682 0.5025 24.898897
31538088 0.4783 24.899101
31538111 0.5 24.899112
31538167 0.4991 24.89914
31538718 0.5038 24.899415
31538849 0.5 24.899481
31539109 0.5 24.899611
31539357 0.4953 24.899735
31542004 0.6683 24.901046
31542616 1.01 24.901455
31543387 1.014 24.902234
31543525 1.025 24.902374
31545506 1.942 24.904404
31547060 0.8219 24.907422
31552232 18.08 24.911673
31554270 4.61 24.948526
31556432 4.588 24.958492
31557393 0.2014 24.962901
31562923 0.2007 24.964015
31564941 0.2015 24.96442
31565616 0.1992 24.964556
31566409 0.2004 24.964714
31566913 0.1997 24.964815
31568956 0.3874 24.965223
31571806 0.3098 24.966327
31572771 0.1792 24.966626
31578011 0.1845 24.967565
31578244 0.1899 24.967608
31578402 0.1888 24.967638
31578794 0.1977 24.967712
31578966 0.1973 24.967746
31579260 0.1818 24.967804
31579282 0.2038 24.967808
31579699 0.2022 24.967893
31580070 0.203 24.967968
31581080 0.2076 24.968173
31581682 1.731 24.968298
31581916 0.1714 24.968703
31583497 0.1514 24.968974
31585360 0.1486 24.969256
31586154 0.1376 24.969374
31586263 0.1375 24.969389
31586343 0.1556 24.9694
31586838 7.451 24.969477
31587359 0.5011 24.973359
31588307 0.275 24.973834
31589885 0.05976 24.974268
31591893 0.05986 24.974388
31592177 0.05911 24.974405
31593818 0.0625 24.974502
31593898 0.05916 24.974507
31597701 0.05918 24.974732
31599036 0.0593 24.974811
31602459 1.989 24.975014
31602829 0.05812 24.97575
31604429 0.3046 24.975843
31605125 0.0592 24.976055
31606544 0.05855 24.976139
31610780 0.04348 24.976387
31610803 0.05819 24.976388
31611267 0.05878 24.976415
31614159 0.05944 24.976585
31619021 0.07062 24.976874
31619998 0.09142 24.976943
31622295 0.09619 24.977153
31622846 0.1016 24.977206
31623574 0.1068 24.97728
31623939 0.1429 24.977319
31623946 0.1522 24.97732
31624038 0.198 24.977334
31624240 0.1961 24.977374
31624342 0.8161 24.977394
31625000 0.4734 24.977931
31626713 0.1509 24.978742
31627177 0.1406 24.978812
31627888 0.1278 24.978912
31631026 0.1277 24.979313
31631394 0.1258 24.97936
31632372 0.1172 24.979483
31632500 0.1174 24.979498
31633139 0.09278 24.979573
31633236 0.09374 24.979582
31636255 0 24.979865
31636256 0.0741 24.979865
31638793 0.06786 24.980053
31641313 0.05729 24.980224
31641889 0.04554 24.980257
31642416 0.03009 24.980281
31643978 0.02685 24.980328
31644425 0.02381 24.98034
31644467 0.02463 24.980341
31648690 0.02496 24.980445
31649331 0.0303 24.980461
31649430 0.02597 24.980464
31649507 0.02449 24.980466
31651018 0.02422 24.980503
31652835 0.0249 24.980547
31654120 0.04762 24.980579
31654141 0.02379 24.98058
31655276 0.0246 24.980607
31658244 0.02466 24.98068
31659866 0.02671 24.98072
31660203 0.02414 24.980729
31662067 0.02462 24.980774
31673724 0.02736 24.981061
31674455 0.03338 24.981081
31675983 0.05571 24.981132
31679501 0.06224 24.981328
31680224 0.06667 24.981373
31680239 0.07237 24.981374
31680847 0.08061 24.981418
31683415 0.09519 24.981625
31686115 0.09797 24.981882
31686411 0.08989 24.981911
31686500 0.09535 24.981919
31687790 0.1154 24.982042
31687816 0.0967 24.982045
31688271 0.09653 24.982089
31690343 0.09763 24.982289
31691859 1.354 24.982437
31692385 0.1814 24.983149
31692997 0.1086 24.98326
31693577 0.09811 24.983323
31695167 0.3347 24.983479
31695418 0.8571 24.983563
31695495 2.4 24.983629
31696013 0.7172 24.984872
31696257 0.4536 24.985047
31696451 0.2727 24.985135
31696462 0.1419 24.985138
31698083 0.1402 24.985368
31698247 0.1412 24.985391
31698332 0.1419 24.985403
31698790 0.1426 24.985468
31699393 0.1393 24.985554
31699637 0.1489 24.985588
31699684 0.1398 24.985595
31700006 0.1426 24.98564
31700574 0.1414 24.985721
31700970 0.1416 24.985777
31701846 0.1304 24.985901
31701869 0.1436 24.985904
31702252 0.1374 24.985959
31702383 0.1412 24.985977
31702893 0.1414 24.986049
31705779 0.1456 24.986457
31705937 0.1402 24.98648
31706101 0.1393 24.986503
31706302 0.1431 24.986531
31706833 0.1404 24.986607
31707410 0.1343 24.986688
31707477 0.1266 24.986697
31707706 0.1304 24.986726
31707798 0.1239 24.986738
31708153 0.1254 24.986782
31709461 0.1241 24.986946
31710573 0.125 24.987084
31710925 0.1238 24.987128
31712322 0.1662 24.987301
31713682 0.1765 24.987527
31713818 0.1837 24.987551
31714297 0.1111 24.987639
31714306 0.1929 24.98764
31714643 0.2149 24.987705
31714764 0.4179 24.987731
31715044 0.3832 24.987848
31715211 0.403 24.987912
31715474 0.3736 24.988018
31716724 0.3892 24.988485
31717058 0.1727 24.988615
31720452 0.1641 24.989201
31721640 0.1145 24.989396
31724086 0.08621 24.989676
31724144 0.05583 24.989681
31724753 0.04615 24.989715
31724818 0.04695 24.989718
31725244 0.04792 24.989738
31725557 0.04673 24.989753
31726092 0.04564 24.989778
31726333 0.04545 24.989789
31726421 0.04631 24.989793
31727004 0.0625 24.98982
31727036 0.0465 24.989822
31729337 0.04578 24.989929
31730451 0.04674 24.98998
31731371 0.04 24.990023
31731421 0.04878 24.990025
31731585 0.04615 24.990033
31731845 0.04512 24.990045
31732532 0.04595 24.990076
31733272 0.04523 24.99011
31733471 0.04704 24.990119
31734215 0.0457 24.990154
31734587 0.04167 24.990171
31734683 0.04595 24.990175
31735053 0 24.990192
31735057 0.04651 24.990192
31735401 0.04499 24.990208
31736468 0.04513 24.990256
31738684 0.04504 24.990356
31744146 0.0465 24.990602
31745974 0.05385 24.990687
31746494 0.05827 24.990715
31748090 0.06202 24.990808
31748606 0.06089 24.99084
31749148 0.06235 24.990873
31749966 0.06334 24.990924
31751008 0.121 24.99099
31751818 0.07292 24.991088
31751914 0.06438 24.991095
31752613 0.06552 24.99114
31753834 0.07463 24.99122
31754035 0.08696 24.991235
31754058 0.09357 24.991237
31754400 0.1459 24.991269
31754633 0.2249 24.991303
31757923 0.2289 24.992043
31758006 0.225 24.992062
31758286 0.06648 24.992125
31758647 0.06849 24.992149
31758720 0.0625 24.992154
31758976 0.05941 24.99217
31759178 0.06329 24.992182
31759336 0.06352 24.992192
31759950 0.06261 24.992231
31762186 0.08 24.992371
31762236 0.07064 24.992375
31762689 0.07692 24.992407
31763846 0.08571 24.992496
31763881 0.1388 24.992499
31764479 0.3535 24.992582
31764694 0.4286 24.992658
31764708 0.4745 24.992664
31765022 0.4286 24.992813
31765176 0.3235 24.992879
31765312 0.2029 24.992923
31765928 0.1667 24.993048
31765970 0.102 24.993055
31766215 0.09836 24.99308
31766276 0.06671 24.993086
31767880 0.2264 24.993193
31768039 0.2292 24.993229
31768292 0.2227 24.993287
31768512 0.2273 24.993336
31768776 0.2257 24.993396
31771532 0.06475 24.994018
31771949 0.06507 24.994045
31772241 0.06573 24.994064
31772667 0.06693 24.994092
31773414 0.06299 24.994142
31773541 0.06686 24.99415
31774214 0.08163 24.994195
31774263 0.07303 24.994199
31774441 0.08456 24.994212
31774713 0.1978 24.994235
31774804 0.794 24.994253
31775003 0.461 24.994411
31776196 0.198 24.994961
31776398 0.197 24.995001
31776733 0.1311 24.995067
31776794 0.07639 24.995075
31776938 0.07009 24.995086
31777152 0.07106 24.995101
31777729 0.07051 24.995142
31777885 0.06618 24.995153
31778157 0.06954 24.995171
31778459 0.06494 24.995192
31778536 0.06567 24.995197
31778871 0.06815 24.995219
31779678 0.06644 24.995274
31780852 0.07143 24.995352
31780880 0.06747 24.995354
31783133 0.06813 24.995506
31783955 0.1852 24.995562
31783982 0.3241 24.995567
31784380 0.3876 24.995696
31784767 0.2979 24.995846
31784814 0.202 24.99586
31784913 0.1154 24.99588
31785251 0.09278 24.995919
31785348 0.08287 24.995928
31785529 0.08256 24.995943
31786280 0.08 24.996005
31786330 0.1004 24.996009
31787505 0.25 24.996127
31787509 0.2845 24.996128
31787748 0.4178 24.996196
31788952 0.4184 24.996699
31789540 0.103 24.996945
31789870 0.07547 24.996979
31790453 0.07793 24.997023
31791595 0.07658 24.997112
31792039 0.07775 24.997146
31792412 0.1574 24.997175
31798117 0.1575 24.998073
31799063 0.1 24.998222
31799263 0.0805 24.998242
31799586 0.07729 24.998268
31799793 0.07762 24.998284
31800347 0.07905 24.998327
31800600 0.2574 24.998347
31800736 0.5468 24.998382
31800875 1.038 24.998458
31801401 0.7537 24.999004
31801807 0.3471 24.99931
31801928 0.0761 24.999352
31803807 0.3057 24.999495
31806012 0.08671 25.000169
31813358 0.06947 25.000806
31816165 0.06818 25.001001
31816209 0.06902 25.001004
31819121 7.695 25.001205
31819180 0.1043 25.001659
31819458 0.06566 25.001688
31819656 0.06575 25.001701
31821405 0.06552 25.001816
31823740 0.06497 25.001969
31824956 0.06574 25.002048
31825534 0.07035 25.002086
31825733 0.07323 25.0021
31826566 0.0935 25.002161
31826812 0.1371 25.002184
31827403 0.2085 25.002265
31828343 0.504 25.002461
31828720 1.146 25.002651
31829453 0.3545 25.003491
31829879 0.4891 25.003642
31831584 0.5233 25.004476
31831842 0.602 25.004611
31833568 0.7466 25.00565
31834160 0.7187 25.006092
31837555 0.3406 25.008532
31839305 0.3296 25.009128
31840722 0.3285 25.009595
31840859 0.3304 25.00964
31840974 0.3274 25.009678
31841597 0.3494 25.009882
31841909 0.5572 25.009991
31842241 0.5565 25.010176
31842949 1.613 25.01057
31843091 2.113 25.010799
31843436 0.297 25.011528
31843601 0.2009 25.011577
31843830 0.1759 25.011623
31844427 0.1509 25.011728
31845958 0.1613 25.011959
31845989 0.1016 25.011964
31847091 0.09942 25.012076
31847262 0.09375 25.012093
31847294 0.09286 25.012096
31847434 0.09192 25.012109
31848152 0.09091 25.012175
31848174 0.1 25.012177
31848224 0.09215 25.012182
31848517 0.09524 25.012209
31848874 3.667 25.012243
31849063 4.034 25.012936
31849121 2.545 25.01317
31849143 1.649 25.013226
31849331 1.633 25.013536
31849380 1.544 25.013616
31849718 0.1489 25.014138
31850356 0.1487 25.014233
31851667 0.1492 25.014428
31852049 0.149 25.014485
31853405 0.2091 25.014687
31854500 0.2173 25.014916
31856115 0.2184 25.015267
31856614 0.2359 25.015376
31858958 0.8165 25.015929
31859492 0.8259 25.016365
31860865 0.4392 25.017499
31861054 0.5714 25.017582
31861068 0.6506 25.01759
31861586 0.6774 25.017927
31861648 0.6826 25.017969
31861815 0.7037 25.018083
31862436 0.7366 25.01852
31862660 1.667 25.018685
31862672 4.435 25.018705
31862865 0.7729 25.019561
31863116 0.6909 25.019755
31863171 0.4937 25.019793
31864362 1.469 25.020381
31864426 4.462 25.020475
31865271 3.734 25.024245
31865410 3.751 25.024764
31866419 2.974 25.028549
31866767 1.133 25.029584
31867603 0.5611 25.030531
31868553 0.5588 25.031064
31868791 0.5421 25.031197
31870073 0.5417 25.031892
31872700 0.5333 25.033315
31872970 0.5397 25.033459
31873096 0.5225 25.033527
31873496 0.5088 25.033736
31874465 0.5192 25.034229
31874517 0.5096 25.034256
31874621 0.5672 25.034309
31874755 0.7241 25.034385
31874871 1.611 25.034469
31875542 1.527 25.03555
31875762 1.296 25.035886
31875992 0.8151 25.036184
31876257 0.8198 25.0364
31876429 0.5714 25.036541
31876478 0.4157 25.036569
31876644 0.3187 25.036638
31878147 0.3008 25.037117
31879078 0.2996 25.037397
31879929 0.3576 25.037652
31881165 0.9711 25.038094
31881407 2.104 25.038329
31882128 2.137 25.039846
31882711 2.192 25.041092
31882878 2.409 25.041458
31883489 2.544 25.04293
31884044 2.637 25.044342
31884259 2.5 25.044909
31884359 2.33 25.045159
31884813 2.029 25.046217
31885870 1.754 25.048362
31885927 1.466 25.048462
31886408 1.465 25.049167
31886595 1.25 25.049441
31886947 1.094 25.049881
31887086 0.9442 25.050033
31890813 0.9337 25.053552
31891779 0.9312 25.054454
31893653 0.9316 25.056199
31894326 0.9308 25.056826
31894774 0.9219 25.057243
31894838 0.8926 25.057302
31894959 0.8848 25.05741
31895341 0.8516 25.057748
31899728 0.8623 25.061484
31899895 0.8714 25.061628
31900307 0.8817 25.061987
31901000 1.11 25.062598
31901281 1.927 25.06291
31902125 1.934 25.064536
31902306 1.928 25.064886
31902569 1.921 25.065393
31903290 0.789 25.066778
31906153 0.2957 25.069037
31908554 0.2322 25.069747
31911160 25.45 25.070352
31912768 31.59 25.111281
31913077 31.67 25.121041
31914305 31.67 25.159935
31915343 31.65 25.19281
31915791 31.64 25.206988
31916368 14.76 25.225246
31916727 7.442 25.230544
31918117 7.452 25.240889
31919010 7.729 25.247544
31919261 9.421 25.249484
31919375 6.218 25.250558
31919568 6.219 25.251758
31919737 6.222 25.252809
31919913 6.131 25.253904
31920226 1.452 25.255823
31920268 1.416 25.255884
31920650 1.269 25.256425
31920676 1.26 25.256458
31921252 1.165 25.257184
31921367 1.168 25.257318
31922003 0.7138 25.258061
31922597 0.6686 25.258485
31922772 0.6628 25.258602
31922944 0.657 25.258716
31923288 0.6486 25.258942
31923325 0.6342 25.258966
31924331 0.6322 25.259604
31925375 0.632 25.260264
31925856 0.6322 25.260568
31926737 0.632 25.261125
31927093 0.635 25.26135
31928134 2.5 25.262011
31928248 2.522 25.262296
31928315 2.304 25.262465
31929369 0.9274 25.264893
31929934 0.8862 25.265417
31930057 0.879 25.265526
31930520 0.8649 25.265933
31930964 0.6351 25.266317
31932589 0.4161 25.267349
31933000 0.3713 25.26752
31933167 0.351 25.267582
31934657 0.3528 25.268105
31934966 0.3714 25.268214
31935001 0.3615 25.268227
31935297 0.3805 25.268334
31935410 0.4595 25.268377
31935521 0.5672 25.268428
31935588 0.6467 25.268466
31936454 0.6528 25.269026
31936526 0.6622 25.269073
31937639 1.06 25.26981
31938814 1 25.271056
31938830 1.071 25.271072
31938844 1.019 25.271087
31938896 1.024 25.27114
31938978 1.006 25.271224
31939597 0.9912 25.271847
31939711 1 25.27196
31939726 0.9537 25.271975
31939834 0.8705 25.272078
31940166 0.7767 25.272367
31941962 0.7769 25.273762
31943253 0.778 25.274765
31943879 0.8896 25.275252
31944350 0.8992 25.275671
31944479 0.9286 25.275787
31944493 0.9221 25.2758
31944570 0.9434 25.275871
31944835 1.135 25.276121
31944939 1.442 25.276239
31945059 1.793 25.276412
31945180 2.468 25.276629
31945257 2.794 25.276819
31945291 3.022 25.276914
31945382 3.009 25.277189
31945499 2.995 25.277541
31945700 3 25.278143
31945847 3 25.278584
31945903 12.3 25.278752
31945970 47.19 25.279576
31946007 47.18 25.281322
31946577 47.18 25.308215
31946783 47.18 25.317934
31947074 41.46 25.331663
31947163 3.585 25.335353
31947298 3.537 25.335837
31947462 2.73 25.336417
31947499 2.159 25.336518
31948491 1.771 25.33866
31948876 1.164 25.339342
31948949 1.1 25.339427
31949019 0.9 25.339504
31949039 0.6957 25.339522
31949246 0.6745 25.339666
31949544 0.6714 25.339867
31949684 0.6667 25.339961
31950029 0.6771 25.340191
31950125 1.299 25.340256
31950192 2.142 25.340343
31950508 2.818 25.34102
31950519 4.052 25.341051
31950982 6.515 25.342927
31951116 6.531 25.3438
31951165 6.5 25.34412
31951841 6.514 25.348514
31952271 6.462 25.351315
31952767 6.402 25.35452
31953140 6.232 25.356908
31953540 5.787 25.359401
31953648 5.156 25.360026
31953828 3.743 25.360954
31954424 3.498 25.363185
31954661 3.17 25.364014
31955837 3.243 25.367742
31955944 3.291 25.368089
31956023 3.305 25.368349
31956164 3.295 25.368815
31956591 3.154 25.370222
31956779 3.05 25.370815
31957364 2.237 25.372599
31957812 2.208 25.373601
31958197 2.219 25.374451
31958572 2.167 25.375283
31958590 2.114 25.375322
31959461 1.813 25.377163
31960416 3.948 25.378894
31964575 1.597 25.395312
31964652 0.3982 25.395435
31966106 0.314 25.396014
31969278 0.3137 25.39701
31969380 0.304 25.397042
31974140 0.3033 25.398489
31980491 0.3029 25.400415
31983172 0.3267 25.401227
31983423 0.3548 25.401309
31984418 0.4392 25.401662
31984566 0.6404 25.401727
31984655 0.9119 25.401784
31985166 0.6159 25.40225
31985304 0.2246 25.402335
31987152 0.2244 25.40275
31988364 0.2301 25.403022
31988477 0.2338 25.403048
31988785 0.2438 25.40312
31989150 0.2591 25.403209
31989671 0.2727 25.403344
31989693 0.2944 25.40335
31990369 0.3072 25.403549
31990854 0.3755 25.403698
31991123 0.5806 25.403799
31991278 1.312 25.403889
31992169 1.38 25.405058
31992669 1.393 25.405748
31994956 1.005 25.408934
31995510 0.9608 25.409491
31995561 0.9291 25.40954
31996294 0.9286 25.410221
31997078 0.9287 25.410949
31997835 0.92 25.411652
31997910 0.9362 25.411721
31998804 0.9615 25.412558
31998830 1.018 25.412583
32001237 1.015 25.415034
32001760 1.011 25.415565
32002115 1 25.415924
32002157 1.017 25.415966
32002883 1.033 25.416704
32003399 1.702 25.417237
32003933 1.821 25.418146
32004736 1.125 25.419608
32004864 0.9174 25.419752
32005748 0.9173 25.420563
32006002 0.9123 25.420796
32006059 0.9116 25.420848
32006862 0.8757 25.42158
32007586 0.8564 25.422214
32007781 1.107 25.422381
32008884 4.772 25.423602
32008976 5.145 25.424041
32009038 5.278 25.42436
32009074 5.517 25.42455
32009565 5.025 25.427259
32010012 5.083 25.429505
32010036 5.113 25.429627
32010451 4.585 25.431749
32010504 3.839 25.431992
32011288 3.807 25.435002
32012188 4.884 25.438428
32014741 6.247 25.450896
32014822 7.588 25.451402
32014919 8.267 25.452138
32015114 8.423 25.45375
32016497 7.422 25.465399
32018990 6.615 25.483903
32019003 5.764 25.483989
32019092 0.5116 25.484502
32019780 0.5107 25.484854
32020481 0.5082 25.485212
32020603 0.4259 25.485274
32020873 0.3832 25.485389
32021147 0.3644 25.485494
32021383 0.3567 25.48558
32023270 0.352 25.486253
32025006 0.403 25.486864
32025073 0.4375 25.486891
32025121 0.4946 25.486912
32025865 0.4948 25.48728
32026251 0.6449 25.487471
32027490 0.7037 25.48827
32032049 0.5244 25.491478
32034160 0.5241 25.492585
32037215 0.5242 25.494186
32039756 0.7037 25.495518
32039810 0.8729 25.495556
32040337 0.9729 25.496016
32041113 0.9744 25.496771
32041699 0.9479 25.497342
32043503 0.9519 25.499052
32043690 0.6734 25.49923
32045659 0.6747 25.500556
32046612 0.6687 25.501199
32047267 0.669 25.501637
32048971 0.6705 25.502777
32049147 0.6618 25.502895
32049215 0.673 25.50294
32049952 0.6667 25.503436
32050003 0.6768 25.50347
32050953 0.6758 25.504113
32051280 0.677 25.504334
32052469 0.7399 25.505139
32052692 0.7385 25.505304
32054283 12.42 25.506479
32055213 12.42 25.518026
32055781 4.327 25.525079
32058314 0.6287 25.536039
32059297 0.6277 25.536657
32059888 0.6234 25.537028
32059965 0.641 25.537076
32060004 0.626 25.537101
32060266 0.6273 25.537265
32060376 0.6292 25.537334
32062172 0.6154 25.538464
32062185 0.6277 25.538472
32062279 0.6302 25.538531
32062828 0.6315 25.538877
32065091 0.6387 25.540306
32065437 0.6333 25.540527
32065497 0.6429 25.540565
32065651 0.6455 25.540664
32067225 0.6456 25.54168
32068794 1.232 25.542693
32073629 1.472 25.548652
32078518 1.333 25.555848
32082052 1.147 25.56056
32085587 1.151 25.564615
32088297 1.144 25.567733
32089696 1.14 25.569334
32090718 1.141 25.570499
32094434 0.8641 25.574739
32097244 0.8596 25.577167
32097650 0.8575 25.577516
32098801 0.184 25.578503
32099649 0.1787 25.578659
32101031 0.1163 25.578906
32107460 0.11 25.579654
32120133 0.08878 25.581048
32122994 0.0837 25.581302
32129183 0.08404 25.58182
32130123 0.08362 25.581899
32134811 0.08369 25.582291
32139507 0.08348 25.582684
32142873 0.0846 25.582965
32144847 0.08451 25.583132
32146681 0.08523 25.583287
32147737 0.09091 25.583377
32147814 0.08741 25.583384
32156646 0.08814 25.584156
32157599 0.1191 25.58424
32161563 0.9367 25.584712
32165006 3.066 25.587937
32165551 2.463 25.589608
32166026 2.186 25.590778
32166155 1.602 25.59106
32166366 0.9452 25.591398
32167626 0.9737 25.592589
32167664 0.9771 25.592626
32167882 1 25.592839
32168038 1.04 25.592995
32168113 1.071 25.593073
32168297 1.107 25.59327
32168596 1.217 25.593601
32169449 1.217 25.594639
32169578 1.178 25.594796
32169707 1.123 25.594948
32170490 0.9178 25.595827
32171828 0.5077 25.597055
32171893 0.2317 25.597088
32172057 0.1316 25.597126
32172171 0.09383 25.597141
32172917 0.0942 25.597211
32173193 0.09233 25.597237
32174027 0.09343 25.597314
32175183 0.09318 25.597422
32183919 0.2424 25.598236
32184084 0.3165 25.598276
32184321 0.4942 25.598351
32192026 0.4969 25.602159
32193312 0.4934 25.602798
32193464 0.4873 25.602873
32193622 0.4833 25.60295
32194673 0.5446 25.603458
32195189 0.5675 25.603739
32195922 3.167 25.604155
32197600 1.115 25.60947
32197730 1.408 25.609615
32198014 1.29 25.610015
32198083 0.5246 25.610104
32200788 0.589 25.611523
32201900 0.5325 25.612178
32201977 0.5 25.612219
32202035 0.4306 25.612248
32202964 0.3397 25.612648
32203279 0.3383 25.612755
32204222 0.3205 25.613074
32206300 1.551 25.61374
32206797 0.5079 25.614511
32206923 0.08343 25.614575
32209440 0.08276 25.614785
32213210 0.08186 25.615097
32215983 0.07692 25.615324
32216126 0.08228 25.615335
32216758 0.08294 25.615387
32217819 0.08255 25.615475
32218982 0.07692 25.615571
32219008 0.0842 25.615573
32219780 0.08287 25.615638
32219961 0.08483 25.615653
32220350 0.08333 25.615686
32220458 0.08525 25.615695
32220892 0.08773 25.615732
32222579 0.09075 25.61588
32223163 0.09021 25.615933
32224205 12.58 25.616027
32224898 12.58 25.624748
32224970 12.59 25.625654
32225768 7.555 25.635697
32226215 0.3567 25.639074
32227314 0.3369 25.639466
32227869 0.2919 25.639653
32228352 0.2746 25.639794
32230191 0.2326 25.640299
32230492 0.2317 25.640369
32231053 0.2177 25.640499
32231177 0.2158 25.640526
32232011 0.22 25.640706
32232261 0.2191 25.640761
32232658 0.2245 25.640848
32232805 0.222 25.640881
32242098 0.2737 25.642944
32242489 0.3217 25.643051
32243092 0.3294 25.643245
32243432 0.4052 25.643357
32244086 0.4315 25.643622
32245094 0.4297 25.644057
32245620 0.4277 25.644283
32248723 0.432 25.64561
32250297 0.4566 25.64629
32250470 0.4783 25.646369
32251137 0.5205 25.646688
32252161 0.842 25.647221
32252984 1.227 25.647914
32253367 1.357 25.648384
32253381 1.382 25.648403
32256143 1.327 25.65222
32256195 1.244 25.652289
32259027 0.3391 25.655811
32262059 0.3226 25.656839
32263575 0.2883 25.657328
32264078 0.24 25.657473
32264103 0.2436 25.657479
32264259 0.2121 25.657517
32265485 0.2031 25.657777
32266066 0.1935 25.657895
32267074 0.2045 25.65809
32267118 0.191 25.658099
32267406 0.1908 25.658154
32272044 0.1926 25.659039
32272179 0.1904 25.659065
32275004 0.1905 25.659603
32278416 0.1927 25.660253
32278852 0.2 25.660337
32278872 0.1999 25.660341
32280608 0.1894 25.660688
32282081 0.135 25.660967
32283481 0.1429 25.661156
32283488 0.1107 25.661157
32285240 0.149 25.661351
32290273 0.2843 25.662101
32293020 0.3012 25.662882
32293352 0.3214 25.662982
32293716 0.3502 25.663099
32294604 0.3817 25.66341
32295555 0.3851 25.663773
32295851 0.3889 25.663887
32296013 0.3896 25.66395
32296416 0.392 25.664107
32296666 0.3981 25.664205
32296872 0.393 25.664287
32297582 0.3964 25.664566
32298904 0.3247 25.66509
32299135 0.2268 25.665165
32300784 0.221 25.665539
32302069 0.2113 25.665823
32302140 0.2202 25.665838
32303121 0.2202 25.666054
32303289 0.2479 25.666091
