position COMBINED_rate(cM/Mb) Genetic_Map(cM)
24434627 0.0157 22.375315
24436410 0.01775 22.375343
24436579 0.01459 22.375346
24437196 0.01585 22.375355
24437764 0.03571 22.375364
24437792 0.01493 22.375365
24438596 0.01198 22.375377
24438763 0.01237 22.375379
24440056 0.01053 22.375395
24440246 0 22.375397
24440254 0.01168 22.375397
24440682 0.00883 22.375402
24441135 0 22.375406
24441149 0.01379 22.375406
24441294 0.009454 22.375408
24444150 0.008961 22.375435
24444708 0 22.37544
24444766 0.009554 22.37544
24446022 0.008658 22.375452
24446484 0.009877 22.375456
24446889 0.01724 22.37546
24446947 0.008837 22.375461
24447626 0.0219 22.375467
24447763 0.2257 22.37547
24448915 0.2308 22.37573
24448980 0.2257 22.375745
24450021 0.2264 22.37598
24450423 0.01646 22.376071
24451638 0.5311 22.376091
24452457 0.2 22.376526
24452492 0.003976 22.376533
24456265 0.003628 22.376548
24459573 0.002538 22.37656
24460361 0.00365 22.376562
24463649 0 22.376574
24463699 0.003754 22.376574
24466629 0.2908 22.376585
24466770 0.2893 22.376626
24468170 0.003813 22.377031
24469219 0.002744 22.377035
24471041 0.002291 22.37704
24471914 0 22.377042
24471922 0.002826 22.377042
24473691 0.002469 22.377047
24474096 0 22.377048
24474158 0.002494 22.377048
24474559 0.002301 22.377049
24475863 0.1171 22.377052
24475974 0.2468 22.377065
24478729 0.1009 22.377745
24479155 0.02073 22.377788
24479348 0.004717 22.377792
24480832 0 22.377799
24480878 0.007353 22.377799
24482238 0 22.377809
24482250 0.04717 22.377809
24482462 0.08682 22.377819
24482773 0.1746 22.377846
24482836 0.3385 22.377857
24482901 0.5833 22.377879
24483321 0.1008 22.378124
24483688 0.01462 22.378161
24484030 0.01705 22.378166
24484206 0.01605 22.378169
24485265 0.01549 22.378186
24485717 0.03125 22.378193
24485813 0.04545 22.378196
24486957 0.04317 22.378248
24487096 0.05819 22.378254
24487560 0.02891 22.378281
24489255 0.3048 22.37833
24491276 0.6633 22.378946
24494926 0.6558 22.381367
24495324 0.655 22.381628
24497005 0.5833 22.382729
24497053 0.5492 22.382757
24497368 0.4787 22.38293
24498049 0.3433 22.383256
24498888 0.284 22.383544
24501775 0.4295 22.384364
24501931 0.5012 22.384431
24502342 0.6398 22.384637
24504077 0.3339 22.385747
24505218 0.1387 22.386128
24506638 0.132 22.386325
24509320 0.1385 22.386679
24510916 0.1351 22.3869
24511027 0.1429 22.386915
24511209 0.1379 22.386941
24512384 0.1628 22.387103
24512728 0.1729 22.387159
24512861 0.1823 22.387182
24514161 0.3091 22.387419
24516264 5.964 22.388069
24517455 5.845 22.395172
24518324 2.427 22.400251
24519317 2.32 22.402661
24519983 2.312 22.404206
24520214 1.313 22.40474
24521632 1.155 22.406602
24521884 0.3351 22.406893
24522263 0.3333 22.40702
24522479 0.3095 22.407092
24523361 0.3006 22.407365
24525590 0.2875 22.408035
24526484 0.2856 22.408292
24533547 0.2852 22.410309
24533803 0.2826 22.410382
24535289 0.2489 22.410802
24535522 0.1906 22.41086
24536246 0.1514 22.410998
24536999 0.1471 22.411112
24537101 0.1353 22.411127
24538387 0.2 22.411301
24538402 0.1427 22.411304
24541002 0.1463 22.411675
24542362 0.152 22.411874
24542487 0.1583 22.411893
24543321 0.1599 22.412025
24544228 0.1599 22.41217
24544991 0.155 22.412292
24546785 0.1534 22.41257
24547326 0.1852 22.412653
24547434 0.3778 22.412673
24547614 0.3684 22.412741
24547690 0.1502 22.412769
24548782 0.125 22.412933
24548814 0.1485 22.412937
24549393 0.125 22.413023
24549417 0.1563 22.413026
24549449 0.1461 22.413031
24550428 0.1508 22.413174
24550554 0.1443 22.413193
24550956 0.1458 22.413251
24551484 0.145 22.413328
24553746 0.1548 22.413656
24553985 8.129 22.413693
24554723 7.861 22.419692
24555328 0.1217 22.424448
24556248 0.1135 22.42456
24556530 0.1071 22.424592
24557053 0.08571 22.424648
24557088 0.08187 22.424651
24557259 0.05915 22.424665
24558172 0.0578 22.424719
24558864 0.05148 22.424759
24559641 0.04693 22.424799
24562049 0.0404 22.424912
24562148 0.04357 22.424916
24563548 0.04419 22.424977
24564159 0.0303 22.425004
24564192 0.04318 22.425005
24564632 0.04331 22.425024
24566964 0.04294 22.425125
24567290 0.0434 22.425139
24569917 0.04301 22.425253
24570196 0.04317 22.425265
24575107 0.04347 22.425477
24581318 6.195 22.425747
24582686 6.203 22.434222
24583479 13.57 22.439141
24584338 13.93 22.450801
24587142 13.94 22.489852
24588218 13.94 22.504856
24590505 0.6964 22.536747
24591997 0.6687 22.537786
24593446 0.6607 22.538755
24593953 0.7338 22.53909
24594246 0.7596 22.539305
24594949 0.7708 22.539839
24595455 0.7778 22.540229
24595896 1.062 22.540572
24595928 1.358 22.540606
24596299 0.8116 22.54111
24599235 0.6891 22.543493
24599830 0.693 22.543903
24600615 0.7083 22.544447
24600663 0.7007 22.544481
24601221 0.6942 22.544872
24601342 0.6999 22.544956
24602215 0.6842 22.545567
24602234 0.6968 22.54558
24602422 0.6965 22.545711
24603137 0.6974 22.546209
24608239 0.6974 22.549767
24616887 0.6341 22.555798
24617379 0.6282 22.55611
24620738 1.195 22.55822
24629843 1.162 22.569105
24631925 1.146 22.571525
24661658 1.305 22.605611
24663664 1.305 22.608229
24666841 1.305 22.612375
24668567 3.869 22.614627
24668842 6.611 22.615691
24674301 6.692 22.651782
24674902 6.693 22.655804
24678240 6.694 22.678145
24678896 0.2301 22.682536
24679435 0.2308 22.68266
24680631 0.2215 22.682936
24683958 0.2956 22.683673
24685274 1.488 22.684062
24686877 2.326 22.686448
24687181 2.368 22.687155
24687947 1.347 22.688969
24689502 1.085 22.691063
24690767 0.8537 22.692436
24690849 0.6753 22.692506
24691197 0.6286 22.692741
24692527 0.2815 22.693577
24692662 0.06549 22.693615
24693792 0.06478 22.693689
24694039 0.06593 22.693705
24694403 0.09045 22.693729
24694801 5.65 22.693765
24696806 5.591 22.705094
24697104 2.552 22.70676
24699473 2.083 22.712805
24699485 1.617 22.71283
24700846 1.614 22.715031
24701281 1.628 22.715733
24703148 2.206 22.718772
24707057 1.278 22.727396
24707190 1.096 22.727566
24709380 1.099 22.729967
24709571 1.113 22.730177
24710444 1.362 22.731149
24712800 1.442 22.734357
24713060 3.402 22.734732
24714909 3.242 22.741022
24715500 0.6154 22.742938
24716358 0.5801 22.743466
24717363 0.2739 22.744049
24718429 0.2509 22.744341
24721953 0.2535 22.745225
24723669 0.2785 22.74566
24726753 0.2777 22.746519
24728744 0.2765 22.747072
24728961 0.2639 22.747132
24729033 0.2836 22.747151
24729100 0.2719 22.74717
24729740 0.2778 22.747344
24729866 0.2718 22.747379
24730852 0.2745 22.747647
24731843 0.9818 22.747919
24731898 2.584 22.747973
24732237 2.728 22.748849
24733997 4.232 22.75365
24734191 4.739 22.754471
24734344 4.739 22.755196
24734981 4 22.758215
24735458 0.9851 22.760123
24736531 0.9801 22.76118
24737085 0.9816 22.761723
24737793 0.9839 22.762418
24738289 0.9173 22.762906
24739715 0.8798 22.764214
24749127 5.568 22.772495
24749486 5.611 22.774494
24749504 2.957 22.774595
24749621 1.194 22.774941
24749786 1.159 22.775138
24751192 0.6319 22.776768
24752621 0.5723 22.777671
24753140 0.5711 22.777968
24755059 0.4657 22.779064
24755671 0.4986 22.779349
24757496 0.5973 22.780259
24758174 0.682 22.780664
24758586 0.6906 22.780945
24758809 1.43 22.781099
24759758 0.9902 22.782456
24760167 0.537 22.782861
24761344 0.4236 22.783493
24761488 0.3766 22.783554
24762359 0.4096 22.783882
24762630 0.7639 22.783993
24763007 0.7646 22.784281
24763895 0.4886 22.78496
24763983 0.3709 22.785003
24764506 0.3686 22.785197
24764818 0.3645 22.785312
24765021 0.362 22.785386
24765358 0.3548 22.785508
24765389 0.3529 22.785519
24765406 0.3537 22.785525
24765488 0.3387 22.785554
24767153 0.3571 22.786118
24767657 0.4161 22.786298
24768921 0.4861 22.786824
24768993 1.488 22.786859
24769034 1.565 22.78692
24769080 0.5954 22.786992
24770353 0.4501 22.78775
24771095 0.4453 22.788084
24772146 0.4437 22.788552
24772430 0.444 22.788678
24773243 0.4454 22.789039
24773582 0.4549 22.78919
24774169 0.9438 22.789457
24775326 0.5532 22.790549
24775420 0.3644 22.790601
24776150 0.361 22.790867
24777377 0.306 22.79131
24777560 0.2619 22.791366
24777602 0.2241 22.791377
24777660 0.1919 22.79139
24778838 0.1945 22.791616
24779383 0.2012 22.791722
24781341 0.3979 22.792116
24786657 0.4295 22.794231
24791577 0.6754 22.796344
24791691 5.546 22.796421
24792134 5.553 22.798878
24792275 5.975 22.799661
24793088 1.315 22.804519
24796465 1.314 22.808959
24798597 1.314 22.81176
24798855 1.316 22.812099
24800844 1.3 22.814717
24800854 1.24 22.81473
24801861 1.239 22.815979
24803331 1.206 22.817801
24808547 1.195 22.824093
24808773 1.197 22.824363
24809133 1.204 22.824794
24809752 1.675 22.825539
24810112 2.678 22.826142
24810721 2.68 22.827773
24811046 2.92 22.828644
24811272 2.961 22.829304
24811349 2.97 22.829532
24812431 31.65 22.832746
24813410 14.49 22.863728
24813514 14.49 22.865235
24813757 14.48 22.868755
24813786 14.48 22.869175
24813813 14.44 22.869566
24814201 12.71 22.87517
24814558 12.6 22.879706
24815262 0.3723 22.888578
24815826 0.4 22.888788
24815836 0.3626 22.888792
24816735 0.3649 22.889118
24816946 0.35 22.889195
24817006 0.36 22.889216
24817056 0.4286 22.889234
24817063 0.36 22.889237
24817138 0.3608 22.889264
24818715 0.3626 22.889833
24818806 0.3647 22.889866
24819338 0.458 22.89006
24819469 0.6104 22.89012
24819967 0.9075 22.890424
24820648 0.9038 22.891042
24820752 0.9159 22.891136
24820859 0.9189 22.891234
24821734 1.359 22.892038
24821773 1.727 22.892091
24821923 1.585 22.89235
24821976 1.41 22.892434
24822015 0.9693 22.892489
24823026 1.168 22.893469
24823963 1.764 22.894563
24824479 4.075 22.895473
24824639 4.114 22.896125
24824718 4.729 22.89645
24825363 6.221 22.8995
24825933 6.8 22.903046
24825948 7.259 22.903148
24826002 7.363 22.90354
24827695 7.376 22.916006
24827953 7.378 22.917909
24828664 7.359 22.923155
24829613 7.323 22.930139
24829746 7.161 22.931113
24829802 6.945 22.931514
24829912 2.266 22.932278
24830134 1.679 22.932781
24830190 0.926 22.932875
24830987 0.9247 22.933613
24831930 0.9219 22.934485
24832122 0.9174 22.934662
24832243 0.9302 22.934773
24832329 0.9114 22.934853
24832408 0.9109 22.934925
24832610 0.8984 22.935109
24834028 0.8972 22.936383
24834942 0.8978 22.937203
24835441 0.9286 22.937651
24835455 0.9054 22.937664
24835603 0.9118 22.937798
24835739 0.9104 22.937922
24836085 0.9231 22.938237
24836098 0.9139 22.938249
24836725 0.9118 22.938822
24836895 0.8929 22.938977
24836951 0.8987 22.939027
24838047 0.8932 22.940012
24838253 0.9004 22.940196
24838494 0.9 22.940413
24838514 0.868 22.940431
24838923 1.121 22.940786
24839901 27.16 22.941882
24841311 26.79 22.980181
24841409 26.11 22.982806
24842325 2.757 23.006723
24842762 2.13 23.007928
24842839 0.6205 23.008092
24843590 0.4367 23.008558
24843835 0.4311 23.008665
24844619 0.4314 23.009003
24845414 0.4286 23.009346
24845666 0.4296 23.009454
24846625 0.431 23.009866
24846741 0.4286 23.009916
24848661 0.4286 23.010739
24849151 0.4366 23.010949
24849616 0.4706 23.011152
24849871 0.5278 23.011272
24849907 0.5224 23.011291
24849974 0.5833 23.011326
24849986 0.6352 23.011333
24850145 0.6811 23.011434
24852798 0.6778 23.013241
24852888 1.791 23.013302
24854907 1.773 23.016919
24855912 1.774 23.018701
24856420 1.699 23.019602
24856543 1.636 23.019811
24856664 1.6 23.020009
24856694 1.571 23.020057
24857898 1.214 23.021948
24858741 0.3637 23.022971
24859992 0.1339 23.023426
24862860 0.1386 23.02381
24862961 0.1346 23.023824
24864803 0.1402 23.024072
24865017 0.1452 23.024102
24866381 0.1653 23.0243
24866617 0.1845 23.024339
24867273 0.2134 23.02446
24869016 0.2166 23.024832
24869667 0.2244 23.024973
24869823 0.1905 23.025008
24869844 0.2254 23.025012
24869915 0.2222 23.025028
24870005 0.2216 23.025048
24872248 0.2233 23.025545
24873457 0.2234 23.025815
24873551 0.2254 23.025836
24873977 0.225 23.025932
24874488 0.2275 23.026047
24875077 0.23 23.026181
24876486 0.2105 23.026505
24876524 0.244 23.026513
24878360 0.2718 23.026961
24879059 0.2943 23.027151
24879426 0.8474 23.027259
24879924 1.066 23.027681
24882355 4.885 23.030272
24882875 7.015 23.032812
24884214 7.323 23.042205
24884874 7.608 23.047038
24885819 7.856 23.054228
24886605 12.34 23.060403
24886744 20.63 23.062118
24886798 20.66 23.063232
24887041 20.66 23.068253
24887635 20.66 23.080527
24887811 20.66 23.084163
24888099 20.67 23.090112
24888168 20.64 23.091538
24888862 20.56 23.105861
24891016 20.24 23.150141
24891725 18.51 23.164494
24891837 16.21 23.166567
24891922 2.041 23.167945
24893368 1.866 23.170897
24894479 1.878 23.17297
24894520 1.887 23.173047
24894635 1.932 23.173264
24894886 2.5 23.173749
24895020 4.742 23.174084
24895109 13.26 23.174506
24895128 18.28 23.174758
24895370 18.3 23.179182
24895715 18.27 23.185494
24897010 3.517 23.209148
24898188 3.523 23.213291
24898402 3.549 23.214045
24898697 3.599 23.215092
24899326 3.619 23.217356
24899933 3.752 23.219553
24901371 4.864 23.224948
24901437 4.982 23.225269
24901546 5.017 23.225812
24901788 4.952 23.227026
24901998 1.299 23.228066
24902202 1.297 23.228331
24906317 1.365 23.23367
24907974 1.657 23.235932
24908044 1.788 23.236048
24908181 1.797 23.236293
24908506 2.04 23.236877
24909403 9.954 23.238707
24909838 11.17 23.243037
24910247 11.17 23.247605
24911604 4.662 23.262761
24912305 1.547 23.266029
24912539 1.487 23.266391
24913422 1.492 23.267704
24913481 1.49 23.267792
24913583 1.491 23.267944
24915514 1.495 23.270824
24917479 4.972 23.273761
24918226 4.95 23.277475
24920383 0.5692 23.288153
24921077 0.4502 23.288548
24923036 0.7273 23.28943
24923201 2.079 23.28955
24923277 5.044 23.289708
24923458 5.065 23.290621
24923489 5.296 23.290778
24923570 5.598 23.291207
24924404 7.183 23.295876
24924464 4.453 23.296307
24924771 1.737 23.297674
24924847 0.7946 23.297806
24925621 0.7932 23.298421
24926206 0.7931 23.298885
24926873 0.6659 23.299414
24928660 0.3941 23.300604
24931992 0.4008 23.301917
24934467 0.4444 23.302909
24934845 0.4454 23.303077
24935074 0.4446 23.303179
24938902 0.4444 23.304881
24939010 0.4394 23.304929
24939827 0.4419 23.305288
24942531 0.6174 23.306483
24945236 0.6491 23.308153
24949570 0.3156 23.310966
24954120 0.1571 23.312402
24955412 0.04854 23.312605
24960686 0.04901 23.312861
24961441 0.04952 23.312898
24962592 0.05085 23.312955
24962769 0.05505 23.312964
24962878 0.05455 23.31297
24965793 0.1401 23.313129
24966100 0.2062 23.313172
24968442 0.3322 23.313655
24968740 0.5789 23.313754
24969272 0.6168 23.314062
24969747 0.6296 23.314355
24969828 0.65 23.314406
24969908 0.6381 23.314458
24970444 0.5168 23.3148
24971396 0.5333 23.315292
24971411 0.5196 23.3153
24972202 0.6654 23.315711
24972459 0.7778 23.315882
24972576 0.874 23.315973
24972703 0.9668 23.316084
24973276 0.9605 23.316638
24973352 0.9682 23.316711
24974263 0.9643 23.317593
24974319 0.9651 23.317647
24976324 1.16 23.319582
24977424 8.732 23.320858
24978018 11.38 23.326045
24978467 11.61 23.331156
24978536 11.65 23.331957
24980233 5.72 23.351727
24985078 0.4067 23.379439
24992351 0.6151 23.382397
24992998 1.061 23.382795
24993113 1.526 23.382917
24994737 1.53 23.385396
24994888 1.54 23.385627
24997047 0.2475 23.388951
24997447 0.2419 23.38905
24997509 0.2162 23.389065
24997930 0.173 23.389156
24998774 0.1054 23.389302
24999201 0.1058 23.389347
25001773 0.1067 23.389619
25002101 0.1052 23.389654
25004544 0.458 23.389911
25005127 0.7345 23.390178
25005515 0.04904 23.390463
25006351 0.04899 23.390504
25007147 0.05069 23.390543
25007798 0.05331 23.390576
25008342 1.035 23.390605
25008941 0.0826 23.391225
25012222 0.09389 23.391496
25014299 0.4879 23.391691
25015287 0.6325 23.392173
25015453 0.6607 23.392278
25015565 0.6387 23.392352
25015911 1.574 23.392573
25016603 1.575 23.393662
25016944 24.79 23.394199
25019923 24.71 23.468051
25020056 24.64 23.471337
25023557 16.18 23.557586
25024709 15.55 23.576222
25024729 14.1 23.576533
25024825 14.24 23.577887
25025044 14.24 23.581006
25026961 13.74 23.608302
25027095 14.94 23.610143
25027964 14.92 23.623129
25028612 15.07 23.632797
25029315 15.07 23.64339
25029436 15.08 23.645214
25029472 15.07 23.645757
25029960 15.07 23.65311
25030080 14.56 23.654918
25030146 5.879 23.655879
25030204 4.503 23.65622
25030830 4.477 23.659039
25030983 2.917 23.659724
25031679 2.886 23.661754
25031864 2.836 23.662288
25032801 2.75 23.664945
25032813 0.3022 23.664978
25035871 0.3037 23.665902
25037020 0.3075 23.666251
25037342 0.3081 23.66635
25038397 0.317 23.666675
25039173 0.3175 23.666921
25039992 0.3693 23.667181
25040937 0.3708 23.66753
25043491 0.4564 23.668477
25043778 0.3869 23.668608
25043915 0.3765 23.668661
25044425 0.3833 23.668853
25044845 0.3824 23.669014
25045232 0.3744 23.669162
25046402 0.3772 23.6696
25046850 0.375 23.669769
25046930 0.3616 23.669799
25048371 0.305 23.67032
25048889 0.2778 23.670478
25048907 0.2745 23.670483
25048958 0.2708 23.670497
25049438 0.2492 23.670627
25050353 0.2479 23.670855
25050474 0.2508 23.670885
25050781 0.249 23.670962
25051769 0.2532 23.671208
25052231 0.2642 23.671325
25052390 0.3198 23.671367
25052637 0.2653 23.671446
25052686 0.2378 23.671459
25053199 0.234 23.671581
25053246 0.2364 23.671592
25053301 0.2359 23.671605
25053797 0.2385 23.671722
25055013 0.2342 23.672012
25055171 0.2457 23.672049
25055346 0.2339 23.672092
25057539 0.2292 23.672605
25057587 0.254 23.672616
25058457 0.297 23.672837
25060972 0.3385 23.673584
25063146 0.5105 23.67432
25064237 0.5123 23.674877
25064805 0.8172 23.675168
25065073 1.697 23.675387
25068343 2.913 23.680936
25069098 2.935 23.683135
25069175 2.949 23.683361
25069273 2.966 23.68365
25069826 2.906 23.68529
25070356 1.13 23.68683
25070586 0.1814 23.68709
25071176 0.1255 23.687197
25071439 0.1196 23.68723
25071949 0.1221 23.687291
25072465 0.1191 23.687354
25072742 0.124 23.687387
25072863 0.1239 23.687402
25076496 0.1386 23.687852
25077167 0.1505 23.687945
25077559 0.2426 23.688004
25077695 0.2602 23.688037
25077941 3.053 23.688101
25080585 1.439 23.696174
25080904 0.749 23.696633
25081637 1.222 23.697182
25081736 1.228 23.697303
25082056 0.2602 23.697696
25082325 0.1151 23.697766
25083098 0.1111 23.697855
25083512 0.1073 23.697901
25083717 0.1118 23.697923
25084182 0.1094 23.697975
25085014 0.1143 23.698066
25085119 0.1085 23.698078
25085248 0.1182 23.698092
25085451 0.1139 23.698116
25086487 0.1546 23.698234
25087218 1.044 23.698347
25087814 0.4429 23.698969
25087954 0.09939 23.699031
25089745 0.1 23.699209
25089835 0.0999 23.699218
25091877 0.09981 23.699422
25092398 0.1002 23.699474
25093236 0.1023 23.699558
25094077 0.1034 23.699644
25094976 0.1046 23.699737
25095760 0.1078 23.699819
25096836 0.1165 23.699935
25097394 0.1164 23.7
25098777 0.1475 23.700161
25099082 0.1478 23.700206
25099860 0.1791 23.700321
25100290 0.1921 23.700398
25100774 0.2004 23.700491
25101293 0.2037 23.700595
25101725 0.1904 23.700683
25104529 0.2809 23.701217
25104707 0.3644 23.701267
25105887 0.5 23.701697
25105917 0.6177 23.701712
25108360 0.5318 23.703221
25109618 0.4983 23.70389
25110812 0.4929 23.704485
25111023 0.4938 23.704589
25111997 0.4737 23.70507
25112054 0.4746 23.705097
25112408 0.477 23.705265
25112995 0.4559 23.705545
25113063 0.444 23.705576
25113313 0.5503 23.705687
25113780 0.3441 23.705944
25114492 4.638 23.706189
25114727 4.594 23.707279
25114791 4.581 23.707573
25115163 0.04707 23.709277
25124128 0.04577 23.709699
25124412 0.04602 23.709712
25125216 0.04444 23.709749
25125306 0.05128 23.709753
25125657 0.03226 23.709771
25125688 0.4586 23.709772
25127404 0.03972 23.710559
25128109 0.03452 23.710587
25128949 0.03517 23.710616
25130257 0.03458 23.710662
25130980 0.04396 23.710687
25131071 0.03367 23.710691
25131665 0.03469 23.710711
25132674 0.04584 23.710746
25134092 0.04871 23.710811
25134441 0.03893 23.710828
25134929 0.03774 23.710847
25135035 0.03412 23.710851
25135504 0.03465 23.710867
25135706 0.03295 23.710874
25136586 0.04762 23.710903
25136607 0.03191 23.710904
25137829 0.031 23.710943
25140571 0.02885 23.711028
25140675 0.02909 23.711031
25140950 0.02882 23.711039
25142234 0.02532 23.711076
25142313 0.02736 23.711078
25142971 0.02941 23.711096
25143073 0.02503 23.711099
25143872 0.02941 23.711119
25144008 0.02473 23.711123
25144736 0.02878 23.711141
25144875 0.025 23.711145
25144995 0.02415 23.711148
25146030 0.02632 23.711173
25146220 0.02711 23.711178
25146552 0.03256 23.711187
25146767 0.0367 23.711194
25146876 0.1053 23.711198
25148529 0.169 23.711372
25149020 1.654 23.711455
25149645 0.1481 23.712489
25149942 0.09168 23.712533
25150411 0.1046 23.712576
25150650 0.114 23.712601
25152246 0.1131 23.712783
25152414 0.114 23.712802
25153019 0.08629 23.712871
25153216 0.05856 23.712888
25153438 0.04523 23.712901
25153637 0.03759 23.71291
25153903 0.03979 23.71292
25154280 0.03822 23.712935
25154908 0.04115 23.712959
25155151 0.03854 23.712969
25157512 0.03448 23.71306
25157570 0.0441 23.713062
25159316 0.5178 23.713139
25159822 0.06289 23.713401
25159981 0.04769 23.713411
25160610 0.05008 23.713441
25161229 0.05917 23.713472
25161398 0.08642 23.713482
25161479 0.1053 23.713489
25161498 0.142 23.713491
25161667 0.1484 23.713515
25162718 0.1645 23.713671
25163782 0.1714 23.713846
25163817 0.1653 23.713852
25164301 0.1704 23.713932
25164612 0.5455 23.713985
25164634 1.125 23.713997
25165248 0.5473 23.714688
25167925 0.2387 23.716153
25168080 0.1134 23.71619
25169059 0.1193 23.716301
25169453 0.1169 23.716348
25169761 0.1182 23.716384
25170954 0.1185 23.716525
25173713 0.4115 23.716852
25174306 0.8136 23.717096
25174365 0.8142 23.717144
25175334 0.7361 23.717933
25175963 0.7321 23.718396
25176131 0.7323 23.718519
25176781 0.4425 23.718995
25176955 0.1925 23.719072
25177464 0.3133 23.71917
25177547 0.5221 23.719196
25180688 0.2738 23.720836
25180856 0.2069 23.720882
25180914 0.1518 23.720894
25181026 0.1364 23.720911
25181048 0.1233 23.720914
25181721 0.765 23.720997
25182538 0.2702 23.721622
25185899 0.05848 23.72253
25187113 0.2664 23.722601
25187327 0.05932 23.722658
25187445 0.05669 23.722665
25189068 0.3333 23.722757
25189080 0.5979 23.722761
25189734 0.01762 23.723152
25189961 0.004878 23.723156
25190371 0.004425 23.723158
25190597 0.6531 23.723159
25190695 0.6463 23.723223
25190777 0.6474 23.723276
25191106 0.6915 23.723489
25191469 0.005618 23.72374
25191647 0.005376 23.723741
25191833 0.004655 23.723742
25192907 0 23.723747
25192964 0.004695 23.723747
25193603 0.004505 23.72375
25193825 0.007407 23.723751
25193960 0 23.723752
25193981 0.003994 23.723752
25195233 0.01282 23.723757
25195311 0.003515 23.723758
25195880 0 23.72376
25195916 0.02273 23.72376
25195960 0.00459 23.723761
25197485 0.004854 23.723768
25197691 0.1875 23.723769
25197723 0.4677 23.723775
25200062 1 23.724869
25200081 1.55 23.724888
25200903 1.553 23.726162
25201364 2.278 23.726878
25201659 2.403 23.72755
25201875 2.49 23.728069
25202134 5.904 23.728714
25203647 5.923 23.737647
25204025 5.925 23.739886
25204732 13.14 23.744075
25205229 13.14 23.750604
25205837 13.14 23.758595
25206714 13.15 23.770121
25206741 11.67 23.770476
25206817 11.67 23.771363
25206823 8.715 23.771433
25207051 7.615 23.77342
25207586 5.857 23.777494
25208510 5.251 23.782906
25208749 3.503 23.784161
25210064 2.823 23.788767
25210698 2.893 23.790557
25210894 2.816 23.791124
25211008 2.642 23.791445
25211061 2.649 23.791585
25211215 1.468 23.791993
25211292 0.6217 23.792106
25211818 0.6223 23.792433
25212006 0.6138 23.79255
25212195 0.6194 23.792666
25212329 0.6119 23.792749
25212463 0.6186 23.792831
25212581 0.6119 23.792904
25212648 0.6149 23.792945
25212809 0.6217 23.793044
25213224 0.6378 23.793302
25213605 0.6574 23.793545
25213713 0.6619 23.793616
25213923 0.6848 23.793755
25214088 0.6802 23.793868
25214507 0.6822 23.794153
25214743 0.6814 23.794314
25215038 0.6835 23.794515
25215256 0.7014 23.794664
25215621 1.068 23.79492
25215914 1.777 23.795233
25216313 1.85 23.795942
25216734 1.714 23.796721
25217136 2.425 23.79741
25217216 5.955 23.797604
25217820 32.03 23.801201
25219092 3.197 23.841946
25219743 3.214 23.844027
25219757 3.394 23.844072
25219894 3.647 23.844537
25220098 4.236 23.845281
25220246 8.941 23.845908
25220484 8.975 23.848036
25221379 9.006 23.856069
25222595 9.03 23.86702
25222923 9.079 23.869982
25223012 9.065 23.87079
25223058 9.074 23.871207
25223300 9.056 23.873403
25223372 8.712 23.874055
25224175 7.187 23.881051
25225156 7.183 23.888101
25225391 7.18 23.889789
25225624 7.182 23.891462
25226475 7.184 23.897574
25227356 7.198 23.903903
25227872 7.206 23.907617
25231783 14.28 23.935801
25232130 15.83 23.940757
25233715 14.2 23.965845
25234630 3.34 23.97884
25236299 1.977 23.984415
25240563 1.987 23.992843
25240713 2.011 23.993141
25244026 2 23.999804
25244661 2.025 24.001074
25244983 2 24.001726
25245058 3.897 24.001876
25246660 8.607 24.008119
25248860 21.47 24.027054
25254439 5.907 24.14681
25254493 2.436 24.147129
25254681 1.555 24.147587
25255825 1.627 24.149366
25256216 1.824 24.150002
25256732 2.067 24.150943
25258025 2.087 24.153615
25258381 2.096 24.154358
25258797 2.1 24.15523
25258847 2.086 24.155335
25259791 2.25 24.157304
25259795 2.093 24.157313
25261205 2.093 24.160264
25262558 2.278 24.163096
25262594 2.468 24.163178
25263162 2.469 24.16458
25263211 2.527 24.164701
25263619 2.547 24.165732
25264737 7.561 24.168579
25265423 10.26 24.173766
25265645 16.49 24.176043
25265758 35.84 24.177906
25268441 6.735 24.27407
25268784 6.713 24.27638
25269750 6.716 24.282865
25270018 6.712 24.284665
25270696 6.699 24.289216
25271916 6.699 24.297389
25272763 6.741 24.303063
25272817 6.857 24.303427
25272831 7.235 24.303523
25273175 7.218 24.306012
25273602 4.25 24.309094
25273614 1.442 24.309145
25275848 1.403 24.312367
25280395 1.832 24.318747
25281565 1.73 24.32089
25283978 1.718 24.325065
25285926 1.717 24.328411
25286813 7.215 24.329934
25287923 7.216 24.337943
25290073 7.228 24.353457
25291547 7.537 24.364111
25291601 7.846 24.364518
25291855 7.846 24.366511
25293391 7.798 24.378562
25294833 1.804 24.389806
25296018 1.803 24.391944
25300350 1.806 24.399756
25301030 1.913 24.400984
25303324 1.98 24.405372
25303422 2.046 24.405566
25303640 2.114 24.406012
25304676 2.142 24.408202
25304993 2.141 24.408881
25307674 2.128 24.414621
25308478 2.215 24.416332
25310472 2.353 24.420748
25311350 2.458 24.422814
25311505 2.548 24.423195
25311819 2.537 24.423995
25323321 2.125 24.453176
25323345 1.752 24.453227
25323946 0.5495 24.45428
25327333 0.6751 24.456141
25327570 0.6585 24.456301
25328800 0.495 24.457111
25329600 0.4286 24.457507
25330174 0.4136 24.457753
25331025 0.4563 24.458105
25331345 0.4013 24.458251
25331497 0.3912 24.458312
25332471 0.405 24.458693
